"tax_id","org_name","isolation_source","metabolism","cogem_classification"
80881,"Simplicispira metamorpha","putrid infusion of a freshwater shellfish","Aerobic"
181658,"Aquaspirillum putridiconchylium","fresh water snail","Aerobic"
160699,"Rhizobium larrymoorei","tumor on weeping fig tree","Aerobic"
132476,"Pseudomonas kilonensis","soil","Aerobic"
160434,"Samsonia erythrinae","erythrina sp.","Aerobic"
126843,"Mesorhizobium chacoense","root nodules of prosopis alba","Aerobic"
33029,"Anaerococcus hydrogenalis","faeces","Anaerobic"
381,"Mesorhizobium loti","lotus corniculatus nodule","Aerobic"
43617,"Mesorhizobium mediterraneum","cicer arietinum l.","Aerobic"
28104,"Mesorhizobium huakuii","astragalus sinicus","Aerobic"
396,"Rhizobium phaseoli","garden beans","Aerobic"
7,"Azorhizobium caulinodans","sesbania rostrata","Aerobic"
398,"Rhizobium tropici","phaseolus vulgaris l.","Aerobic"
382,"Ensifer meliloti","medicago sativa","Aerobic"
380,"Ensifer fredii","glycine max, soybean root nodule","Aerobic"
110321,"Ensifer medicae","lucerne, medicago saliva","Aerobic"
110322,"Ensifer terangae","acacia laeta","Aerobic"
36856,"Ensifer saheli","sesbania cannabina","Aerobic"
71253,"Arthrobacter rhombi","greenland halibut","Aerobic"
314200,"Giesbergeria voronezhensis","active sludge of waste water aeration tank","Aerobic"
117157,"Actinopolymorpha singaporensis","soil sample","Aerobic"
184870,"Varibaculum cambriense",NA,"Anaerobic"
169292,"Corynebacterium aurimucosum","uro-genital tract","Aerobic"
110505,"Mycobacterium heckeshornense","respiratory tract","Aerobic"
37919,"Rhodococcus opacus","contaminated soil","Aerobic"
111831,"Defluviicoccus vanus","sewage treatment plant, activated biomass","Aerobic"
46178,"Nonomuraea recticatena","soil","Aerobic"
40683,"Sphingomonas pruni",NA,"Aerobic"
46171,"Nonomuraea africana",NA,"Aerobic"
46176,"Nonomuraea polychroma","soil","Aerobic"
40682,"Sphingomonas mali",NA,"Aerobic"
46172,"Nonomuraea angiospora","soil","Aerobic"
103836,"Thermopolyspora flexuosa","soil","Aerobic"
46173,"Nonomuraea fastidiosa","mud","Aerobic"
46179,"Nonomuraea roseola",NA,"Aerobic"
76978,"Novosphingobium roseae","rosa sp. roots","Aerobic"
40681,"Sphingomonas asaccharolytica",NA,"Aerobic"
79329,"Chitinophaga pinensis","pine needles","Aerobic"
75289,"Pseudonocardia xinjiangensis","soil","Aerobic"
75291,"Pseudonocardia alaniniphila","soil","Aerobic"
104205,"Streptomonospora salina","soil, salt lake","Aerobic"
111501,"Muricauda ruestringensis","suspension of intertidal sediment","Aerobic"
32022,"Campylobacter jejuni jejuni","feces sample","Microaerophilic"
96468,"Nocardia vinacea","soil","Aerobic"
159346,"Roseibacterium elongatum","sand","Aerobic"
146476,"Acetobacter syzygii","fruit, malay rose apple","Aerobic"
146474,"Acetobacter orientalis","canna flower","Aerobic"
146475,"Acetobacter cibinongensis","mountain soursop","Aerobic"
147248,"Halomonas alimentaria","jeotgal, korean traditinal fermented seafood","Aerobic"
114527,"Mogibacterium diversum","tongue plaque","Anaerobic"
114528,"Mogibacterium neglectum","necrotic dental pulp","Anaerobic"
185642,"Mycobacterium parmense","cervical lymph node (child)","Aerobic"
182270,"Aurantimonas coralicida","diseased tissue of a colony of the coral dichocoenia stokesi","Aerobic"
69284,"Pseudoxanthomonas japonensis","polluted urban soil","Aerobic"
96344,"Cupriavidus oxalaticus","earthworm, intestine","Aerobic"
150120,"Shewanella livingstonensis","sediment collected in johnson's dock","Aerobic"
1833,"Rhodococcus erythropolis","soil suspension, enrichment cultures","Aerobic"
1990,"Actinomadura atramentaria","dry heated soil","Aerobic"
46170,"Staphylococcus aureus aureus","throat","Aerobic"
287,"Pseudomonas aeruginosa","bones material","Aerobic"
184748,"Paracoccus seriniphilus","bugula plumosa","Aerobic"
287,"Pseudomonas aeruginosa","blood","Aerobic"
135826,"Jeotgalibacillus alimentarius","jeotgal, fermented seafood","Aerobic"
134605,"Fusobacterium equinum","horse, pus","Anaerobic"
86103,"Idiomarina zobellii","deep sea water","Aerobic"
86102,"Idiomarina abyssalis","deep sea water","Aerobic"
2254,"Haloferax lucentense","water of a saltern","Aerobic"
146919,"Salinibacter ruber","solar saltern water","Aerobic"
198093,"Roseomonas ludipueritiae","wall of a children care centre","Aerobic"
198092,"Roseomonas rosea","wall of a children car centre","Aerobic"
46170,"Staphylococcus aureus aureus","prothesis, pus","Aerobic"
124225,"Brackiella oedipodis","heart of a cotton-topped tamarind","Aerobic"
139021,"Dietzia psychralcaliphila","drain of fish product precessing plant","Aerobic"
137779,"Pseudoalteromonas flavipulchra","seawater","Aerobic"
129922,"Saccharomonospora halophila","high salinity soil","Aerobic"
124252,"Nocardiopsis halotolerans","salt marsh soil","Aerobic"
101059,"Viridibacillus neidei","soil","Aerobic"
103815,"Paenibacillus chinjuensis","soil","Aerobic"
101070,"Rummeliibacillus pycnus","soil","Aerobic"
155680,"Streptococcus entericus","cow intestine","Aerobic"
171404,"Paenibacillus agaridevorans","volcanic soil","Aerobic"
171401,"Paenibacillus agarexedens","meadow soil","Aerobic"
144022,"Maricaulis virginensis","deep sea water","Aerobic"
144026,"Maricaulis salignorans","sea water","Aerobic"
144023,"Maricaulis parjimensis","sea water","Aerobic"
144025,"Maricaulis washingtonensis","sea water, inner marina","Aerobic"
59600,"Cellulophaga algicola","sea ice colonial diatom melosira","Aerobic"
150172,"Flavobacterium tegetincola","cyanobacterial mat","Aerobic"
69322,"Flavobacterium xanthum","pond, mud","Aerobic"
135626,"Shewanella olleyana","water","Aerobic"
200475,"Brumimicrobium glaciale","sea ice","Aerobic"
57028,"Algoriphagus ratkowskyi","sea ice","Aerobic"
101385,"Aequorivita sublithincola","quartz stone sublim","Aerobic"
153267,"Aequorivita lipolytica","seawater","Aerobic"
153266,"Aequorivita antarctica","seawater, under ice","Aerobic"
132919,"Rhodococcus jostii","grave","Aerobic"
163011,"Pseudomonas lini","ground","Aerobic"
157465,"Nocardiopsis composta","bioaerosol generated in composting plant","Aerobic"
316,"Pseudomonas stutzeri","aquifer cores","Aerobic"
202952,"Acinetobacter gerneri","bendigo waste water treatment plant","Aerobic"
202955,"Acinetobacter tjernbergiae","bendigo waste water treatment plant","Aerobic"
40214,"Acinetobacter johnsonii","bendigo waste water treatment plant","Aerobic"
202951,"Acinetobacter bouvetii","bendigo waste water treatment plant","Aerobic"
202954,"Acinetobacter tandoii","bendigo waste water treatment plant","Aerobic"
40215,"Acinetobacter junii","bendigo waste water treatment plant","Aerobic"
202956,"Acinetobacter towneri","bendigo waste water treatment plant","Aerobic"
202950,"Acinetobacter baylyi","ballarat waste water treatment plant","Aerobic"
202950,"Acinetobacter baylyi","bendigo waste water treatment plant","Aerobic"
106649,"Acinetobacter guillouiae","albury wastewater treatment plant","Aerobic"
202950,"Acinetobacter baylyi","albuny waste water treatment plant","Aerobic"
103816,"Rhodococcus pyridinivorans","industrial wastewater","Aerobic"
114975,"Sporosarcina aquimarina","sea water","Aerobic"
92442,"Arthrobacter psychrolactophilus","soil","Aerobic"
193384,"Rhodoglobus vestalii","pond, cyanobacterial material","Aerobic"
1770,"Mycobacterium avium paratuberculosis","bovine, faeces","Aerobic"
615,"Serratia marcescens","domestic wastewater treatment tank","Aerobic"
137993,"Bacillus funiculus","activated sludge","Aerobic"
76760,"Pseudomonas rhodesiae","pseudomonas fluorescens contamination","Aerobic"
60450,"Kribbella sandramycini","soil","Aerobic"
182640,"Kribbella flavida","soil","Aerobic"
179636,"Alicycliphilus denitrificans","anaerobic sewage sludge","Aerobic"
176291,"Lactobacillus vaccinostercus","tempoyak","Aerobic"
1717,"Corynebacterium diphtheriae","pharyngitis","Aerobic"
1717,"Corynebacterium diphtheriae","ankle","Aerobic"
1717,"Corynebacterium diphtheriae","wound","Aerobic"
1717,"Corynebacterium diphtheriae","pharyngeal mucosa","Aerobic"
1717,"Corynebacterium diphtheriae","carrier","Aerobic"
1717,"Corynebacterium diphtheriae","lung","Aerobic"
1717,"Corynebacterium diphtheriae","skin","Aerobic"
1717,"Corynebacterium diphtheriae","ear","Aerobic"
1717,"Corynebacterium diphtheriae","wound leg","Aerobic"
1717,"Corynebacterium diphtheriae","sinus pus","Aerobic"
1717,"Corynebacterium diphtheriae","tonsil","Aerobic"
155866,"Weissella soli","garden soil","Aerobic"
137265,"Asanoa ishikariensis","soil","Aerobic"
97481,"Pasteurella skyensis","moribund atlantic salmon","Aerobic"
141451,"Oleiphilus messinensis","seawater, sediment samples","Aerobic"
92647,"Burkholderia tropicalis","rhizoplane of maize","Aerobic"
92647,"Burkholderia tropicalis","inside stem of maize","Aerobic"
92647,"Burkholderia tropicalis","maize, inside stems","Aerobic"
157463,"Fructobacillus ficulneus","ripe fig","Aerobic"
520,"Bordetella pertussis","nose","Aerobic"
518,"Bordetella bronchiseptica","clinical isolate","Aerobic"
168480,"Gordonia namibiensis","namibian soil","Aerobic"
157783,"Pseudomonas cremoricolorata","japanese rice paddy","Aerobic"
157782,"Pseudomonas parafulva","japanese rice paddy","Aerobic"
182710,"Oceanobacillus iheyensis","deep sea mud","Aerobic"
196015,"Caldimonas manganoxidans","hot spring water","Aerobic"
114529,"Haloferax alexandrinus","solar saltern","Aerobic"
153376,"Pseudonocardia zijingensis","soil","Aerobic"
148453,"Salinicoccus alkaliphilus","water, sample","Aerobic"
101689,"Tetrasphaera elongata","activated sludge reactor","Aerobic"
209639,"Marinobacter lipolyticus","saline soil","Aerobic"
329988,"Prevotella massiliensis","blood","Anaerobic"
152794,"Corynebacterium efficiens","soil","Aerobic"
165096,"Weissella koreensis","kimuchi, fermented vegetable food","Anaerobic"
153730,"Agrococcus baldri","air, chapel","Aerobic"
153731,"Microbacterium aerolatum","air, chapel","Aerobic"
43678,"Oerskovia enterophila","fresh fecal pellets of millipede","Aerobic"
159343,"Gelria glutamica","upflow anaerobic sludge bed reactor","Anaerobic"
206043,"Actinomyces oricola","dental abscess","Anaerobic"
154109,"Psychrobacter marincola","internal tissues of the ascidian polysyncraton sp.","Aerobic"
154108,"Psychrobacter submarinus","seawater at a depth of 300m","Aerobic"
158898,"Gordonia westfalica","fouling tire water on a farmer's field","Aerobic"
163202,"Corynebacterium appendicis","abdominal swab of a patient with appendicitis","Aerobic"
96230,"Legionella fallonii","ship air-conditioning system","Aerobic"
96229,"Legionella rowbothamii","water and sludge from an industrial liquifier tower","Aerobic"
46170,"Staphylococcus aureus aureus","pharyngeal smear","Aerobic"
169050,"Gelidibacter mesophilus","sea water","Aerobic"
246432,"Staphylococcus equorum","rind of surface ripened cheese","Aerobic"
42897,"Shigella flexneri 2a","feces","Aerobic"
1270,"Micrococcus luteus","activated sludge","Aerobic"
1270,"Micrococcus luteus","medieval wall painting","Aerobic"
160453,"Enterococcus gilvus","bile","Aerobic"
160454,"Enterococcus pallens","peritoneal dialysate","Aerobic"
135487,"Nocardia cyriacigeorgica","bronchial secretions","Aerobic"
145285,"Nocardia ignorata","quality control test","Aerobic"
76861,"Cellulomonas persica","humus soil, ramsar forest","Aerobic"
76862,"Cellulomonas iranensis","humus soil, ramsar forest","Aerobic"
96773,"Thauera chlorobenzoica","sediment, hudson river","Aerobic"
562,"Escherichia coli","mutant of atcc 13706","Aerobic"
138300,"Kytococcus schroeteri","blood","Aerobic"
76517,"Campylobacter hominis","feces","Anaerobic"
292,"Burkholderia cepacia","cystic fibrosis","Aerobic"
225843,"Formosa algae","brown algae, fucus evanescens","Aerobic"
189426,"Paenibacillus odorifer","wheat roots","Aerobic"
218670,"Marinobacter excellens","sea water","Aerobic"
189425,"Paenibacillus graminis","rhizosphere, zea mays","Aerobic"
316,"Pseudomonas stutzeri","urine","Aerobic"
316,"Pseudomonas stutzeri","marine sediment","Aerobic"
316,"Pseudomonas stutzeri","sewage water","Aerobic"
316,"Pseudomonas stutzeri","soil, enrichment","Aerobic"
316,"Pseudomonas stutzeri","wound","Aerobic"
316,"Pseudomonas stutzeri","waste water","Aerobic"
316,"Pseudomonas stutzeri","marine source","Aerobic"
316,"Pseudomonas stutzeri","marine, naphthalene","Aerobic"
316,"Pseudomonas stutzeri","marine, enrichment","Aerobic"
213783,"Shewanella waksmanii","sipuncula, phascolosoma japonicum","Aerobic"
23,"Shewanella colwelliana","worm, sipuncula phascolosoma japonicum","Aerobic"
131568,"Kineococcus radiotolerans","swab of radioactive site","Aerobic"
183795,"Pseudomonas mediterranea","tomato","Aerobic"
177972,"Shuttleworthia satelles","oral cavity","Anaerobic"
170573,"Staphylococcus pettenkoferi","blood","Aerobic"
83263,"Aminobacter aminovorans","soil","Aerobic"
137658,"Pseudomonas indica","soil, oil field","Aerobic"
29497,"Vibrio splendidus","hollow oyster, cassostrea gigas","Aerobic"
693153,"Vibrio atlanticus","hollow oyster, cassostrea gigas","Aerobic"
129578,"Oceanimonas baumannii","mud, estuary of the river wear","Aerobic"
71171,"Planomicrobium alkanoclasticum","sandy beach sediment","Aerobic"
316,"Pseudomonas stutzeri","clinical specimen","Aerobic"
88364,"Psychromonas marina",NA,"Aerobic"
178900,"Acetobacter cerevisiae","beer","Aerobic"
182455,"Alicyclobacillus acidiphilus","acidic beverage","Aerobic"
715,"Actinobacillus pleuropneumoniae","swine, periarticular abscess","Aerobic"
136274,"Arthrobacter roseus","sample, cyanobacterial material","Aerobic"
161361,"Planomicrobium psychrophilum","cyanobacterial material","Aerobic"
174587,"Carnobacterium viridans","vacuum packed ham","Aerobic"
76936,"Helicobacter typhlonius","knockout mice","Microaerophilic"
23,"Shewanella colwelliana","hydrocozall","Aerobic"
166935,"Pseudoalteromonas translucida","seawater","Aerobic"
166934,"Pseudoalteromonas paragorgicola","seawater","Aerobic"
119644,"Hymenobacter aerophilus","airborne","Aerobic"
176290,"Halomonas halocynthiae","gill tissue of the ascidian halocynthia aurantium","Aerobic"
93065,"Sphingopyxis taejonensis","natural mineral water","Aerobic"
93064,"Sphingomonas koreensis","natural mineral water","Aerobic"
56193,"Sphingobium chungbukense","chemically contaminated fresh water sediment","Aerobic"
126569,"Paenibacillus glycanilyticus","soil","Aerobic"
200379,"Lentzea flaviverrucosa","soil","Aerobic"
65499,"Lentzea albida","soil","Aerobic"
189540,"Nocardia pseudovaccinii","soil","Aerobic"
153971,"Mycobacterium palustre","stream water","Aerobic"
358,"Rhizobium radiobacter","nose","Aerobic"
204091,"Roseomonas massiliae","nose","Aerobic"
169435,"Anaerotruncus colihominis","feces","Anaerobic"
147577,"Tsukamurella strandjordii","blood","Aerobic"
80880,"Hylemonella gracilis","pondwater","Aerobic"
80882,"Simplicispira psychrophila","antarctic moss","Aerobic"
157838,"Bacillus shackletonii","volcanic soil","Aerobic"
654,"Aeromonas veronii","mosquito, midgut","Aerobic"
136273,"Kocuria polaris","cyanobacterial material","Aerobic"
95172,"Arthrobacter flavus","sample, cyanobacterial material","Aerobic"
161360,"Planococcus antarcticus","cyanobacterial material","Aerobic"
1642,"Listeria innocua","cheese","Aerobic"
1639,"Listeria monocytogenes","rabbit","Aerobic"
191389,"Leifsonia rubra","cyanobacterial material samples","Aerobic"
212659,"Paenisporosarcina macmurdoensis","cyanobacterial material samples","Aerobic"
191497,"Rhodoglobus aureus","cyanobacterial material samples","Aerobic"
67576,"Rheinheimera baltica","water sample","Aerobic"
179819,"Nocardiopsis metallicus","alkaline slag dump of metallurgical processing","Aerobic"
224436,"Tepidiphilus succinatimandens","oil field","Aerobic"
126157,"Psychrobacillus psychrodurans","soil","Aerobic"
126156,"Psychrobacillus psychrotolerans","soil","Aerobic"
169430,"Paraburkholderia hospita","soil","Aerobic"
169427,"Paraburkholderia terricola","agricultural soil","Aerobic"
157784,"Pseudomonas thermotolerans","water used to cook","Aerobic"
339,"Xanthomonas campestris","xanthium strumarium","Aerobic"
218936,"Aeromonas simiae","monkey, feces","Aerobic"
169134,"Citricoccus muralis","medieval wall painting church","Aerobic"
130796,"Crossiella equi","equine placentas","Aerobic"
216778,"Stenotrophomonas rhizophila","rhizospere of rape","Aerobic"
191391,"Pseudomonas salomonii","allium sativum","Aerobic"
168469,"Pseudomonas costantinii","agaricus bisporus","Aerobic"
191390,"Pseudomonas palleroniana","oryza sativa","Aerobic"
135193,"Paenibacillus daejeonensis","soil","Aerobic"
183556,"Rhodococcus maanshanensis","soil","Aerobic"
175306,"Lentibacillus salicampi","salt field of the yellow sea","Aerobic"
588,"Providencia stuartii","human, pus","Aerobic"
231233,"Streptococcus devriesei","horse tooth, caries","Aerobic"
