"tax_id","org_name","genome_size","gc_content","motility","gram_stain","sporulation","cell_shape","range_salinity","range_tmp","metabolism","optimum_tmp","ref_type","reference"
702439,"Prevotella nigrescens F0103",3021735,42.7,"No","Negative",NA,"Bacilli",NA,NA,"Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
873533,"Prevotella oralis ATCC 33269",NA,44.15,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1073367,"Prevotella oralis CC98A",2981962,44.7,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
649760,"Prevotella oris F0302",NA,43.8,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
702438,"Prevotella oulorum F0390",NA,46.78,"No","-","No","rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
997353,"Prevotella pallens ATCC 700821",NA,37.46,"Nonmotile",NA,"Nonsporulating","Rod-shaped",NA,"Mesophile","Anaerobe",NA,"doi","doi.org/10.1093/nar/gkw1017"
264731,"Prevotella ruminicola 23",3619559,47.7,"No","-","No","Rod",NA,NA,"Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
575614,"Prevotella sp. oral taxon 299 str. F0039",NA,37.4,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
575614,NA,NA,37.32,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
575615,"Prevotella sp. oral taxon 317 str. F0108",NA,47.1,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
619693,"Prevotella sp. oral taxon 472 str. F0295",NA,46.8,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
626522,"Prevotella tannerae ATCC 51259",NA,46.6,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
679189,"Prevotella timonensis CRIS 5C-B1",NA,42.2,"No","-","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
146891,"Prochlorococcus marinus str. AS9601",1669886,31.32,NA,"-",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
93058,"Prochlorococcus marinus str. MIT 9202",NA,31.1,"No","-",NA,"Oval",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
93059,"Prochlorococcus marinus str. MIT 9211",1688963,38,NA,"-",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
93060,"Prochlorococcus marinus str. MIT 9215",1738790,31.1,NA,"-",NA,NA,"Non-halophilic","Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
167546,"Prochlorococcus marinus str. MIT 9301",1641879,31.3,NA,NA,NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
59922,"Prochlorococcus marinus str. MIT 9303",2682675,50,"No","-",NA,"Oval",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
74546,"Prochlorococcus marinus str. MIT 9312",1709204,31.2,"No","-",NA,"Oval",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
74547,"Prochlorococcus marinus str. MIT 9313",2410873,50.7,"No",NA,NA,"Oval",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
167555,"Prochlorococcus marinus str. NATL1A",1864731,35,NA,"-",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
59920,"Prochlorococcus marinus str. NATL2A",1842899,35.1,"No","-",NA,"Oval",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
167539,"Prochlorococcus marinus subsp. marinus str. CCMP1375",1751080,36.4,"No",NA,NA,"Oval",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
59919,"Prochlorococcus marinus subsp. pastoris str. CCMP1986",1657990,30.8,"No",NA,NA,"Oval",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
926564,"Promicromonospora kroppenstedtii DSM 19349",5651950,71.8,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
553198,"Propionibacterium acidifaciens F0233",NA,47.54,NA,"+",NA,NA,NA,NA,"Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1171373,"Propionibacterium acidipropionici ATCC 4875",3656170,68.77,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1091045,"Propionibacterium acnes ATCC 11828",2488626,60.04,NA,"gram +",NA,NA,NA,NA,"Anaerobe",NA,"doi","doi.org/10.1093/nar/gkw1017"
1276649,"Propionibacterium acnes FZ1/2/0",2477530,60,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1226748,"Propionibacterium acnes HL042PA3",2482461,60,NA,"Positive",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1134454,"Propionibacterium acnes HL096PA1",2549775,60.1523,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1134454,NA,NA,62.46,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
765058,"Propionibacterium acnes HL096PA2",NA,60.11,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
765057,"Propionibacterium acnes HL096PA3",NA,60.03,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
765064,"Propionibacterium acnes HL097PA1",NA,60.22,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
765063,"Propionibacterium acnes HL099PA1",NA,60.12,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
765061,"Propionibacterium acnes HL103PA1",NA,60.06,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1271528,NA,2563562,60,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1271533,NA,2482415,60,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
679194,"Propionibacterium acnes J139",NA,60,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
679195,"Propionibacterium acnes J165",NA,60,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
267747,"Propionibacterium acnes KPA171202",2560265,60,"No","+","No","Rod","Non-halophilic","Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
553199,"Propionibacterium acnes SK137",2495334,60.1,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
679193,"Propionibacterium acnes SK182",NA,60.12,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1051006,"Propionibacterium acnes SK182B-JCVI",NA,60.2,"Nonmotile","gram +","Nonsporulating","Rod-shaped",NA,"Mesophile","Anaerobe",NA,"doi","doi.org/10.1093/nar/gkw1017"
686659,"Propionibacterium acnes SK187",NA,59.9,"No","+","No","Rod",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1276648,NA,2494562,60,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1747,NA,2602215,60.2,NA,"Positive",NA,"Bacilli","Mesophilic","Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1747,NA,2497951,60,NA,"Positive",NA,"Bacilli","Mesophilic","Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1747,NA,2522438,59.99,"No","Positive",NA,"Bacilli",NA,NA,"Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
66712,NA,2649166,67.34,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Microaerophilic",30,"doi","doi.org/10.1093/nar/gkw1017"
754252,NA,NA,NA,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1160719,NA,3519998,64.19,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999892,"Propionibacterium sp. P08",NA,59.9,NA,NA,NA,NA,NA,NA,"anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
767029,"Propionibacterium propionicum F0230a",3449360,66.1,"No","Positive",NA,"Bacilli",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1218109,NA,3385209,66.15,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1005703,"Propionibacterium sp. CC003-HC2",NA,60,"Nonmotile","gram +","Nonsporulating","Rod-shaped",NA,"Mesophile","Anaerobe",NA,"doi","doi.org/10.1093/nar/gkw1017"
883161,"Propionimicrobium lymphophilum ACS-093-V-SCH5",2261463,55.9,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
290512,"Prosthecochloris aestuarii DSM 271",2579695,50.1,"No","-",NA,"Coccus",NA,"Mesophilic",NA,30,"doi","doi.org/10.1093/nar/gkw1017"
290512,NA,NA,50.48,"No","Negative",NA,"Cocci",NA,"Mesophilic",NA,30,"doi","doi.org/10.1093/nar/gkw1017"
1259809,"Proteobacteria bacterium JGI 0000113-D06",603933,33.3,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1245601,"Proteobacteria bacterium JGI 0000113-E04",6855171,42.4,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1245607,"Proteobacteria bacterium JGI 0000113-L05",1644745,35.1,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1245603,"Proteobacteria bacterium JGI 0000113-P07",5680830,36.4,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1268319,"Proteobacteria bacterium JGI 0001002-H11",NA,64.1,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1268340,"Proteobacteria bacterium JGI 0001013-N05",809620,59.6,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1268324,"Proteobacteria bacterium JGI 0001019-D04",1327041,59.2,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1915309,NA,3506707,32.63,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1842525,NA,2703690,54.24961,NA,NA,NA,NA,NA,"Psychrophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1842524,NA,1442029,43.94432,NA,NA,NA,NA,NA,"Psychrophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1912593,NA,NA,35.687622,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1912592,NA,NA,30.57653,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1123009,"Proteocatella sphenisci DSM 23131",2408587,36.4,"Motile","Positive","Sporulating","Rod-shaped",NA,"Psychrotolerant","Obligate anaerobe",29,"doi","doi.org/10.1093/nar/gkw1017"
1312367,"Proteus hauseri ZMd44",3875927,38.1,NA,NA,NA,NA,"Mesophilic","Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
525369,"Proteus mirabilis ATCC 29906",NA,38.6,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1266738,"Proteus mirabilis BB2000",3846754,38.6,"Yes","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1245027,"Proteus mirabilis C05028",3793090,38.52,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
529507,NA,NA,36.21,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
529507,"Proteus mirabilis HI4320",4099895,38.9,"Yes","-","No","Rod","Non-halophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1279010,"Proteus mirabilis PR03",3847612,38.6,"Yes","Negative","No","Bacilli","Mesophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
471881,"Proteus penneri ATCC 35198",NA,37.9,"Yes","-","No","Rod",NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
520999,"Providencia alcalifaciens DSM 30120",NA,41.8,"Yes","-",NA,"Rod",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
1141661,NA,NA,37.57,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1141661,"Providencia alcalifaciens Dmel2",4189482,41.77,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1141662,"Providencia burhodogranariea DSM 19968",4547175,39.08,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
521000,"Providencia rettgeri DSM 1131",NA,40.1,"Yes","-",NA,"Rod",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
1141663,"Providencia rettgeri Dmel1",4251508,40.28,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1141663,NA,NA,40.81,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
587,NA,5823306,40.41,"Yes","Negative",NA,"Coccobacilli",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
500637,"Providencia rustigianii DSM 4541",NA,41.2,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1141660,NA,NA,31.5,"Yes","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1141660,NA,NA,35.05,"Yes","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1141660,NA,NA,33,"Yes","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1141660,"Providencia sneebia DSM 19967",3553913,38.05,NA,"Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
471874,"Providencia stuartii ATCC 25827",NA,41.3,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
1257078,"Pseudacidovorax intermedius NH-1",5689454,69,"Yes","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1681830,NA,NA,43.33,NA,NA,NA,NA,NA,"Unknown","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
118173,"Pseudanabaena sp. PCC 6802",5619683,47.8,NA,"Negative",NA,NA,NA,"Mesophilic","Missing",NA,"doi","doi.org/10.1093/nar/gkw1017"
452863,NA,NA,61.32,"No","Positive",NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
452863,NA,NA,64.37,"No","Positive",NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
930171,NA,NA,61.97,NA,"Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
930171,NA,NA,62.4,NA,"Positive",NA,"Bacilli",NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1312369,NA,4544962,40.84,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1307437,"Pseudoalteromonas agarivorans S816",4424254,40.9,"Yes","Negative","No","Bacilli","Unknown","Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
342610,"Pseudoalteromonas atlantica T6c",5187005,44.6,"Yes","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
28107,NA,4500451,40.3,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1165091,"Pseudoalteromonas flavipulchra JG1",5499106,43.2,"Yes","Negative","No","Bacilli","Mesophilic","Mesophilic","Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
722419,"Pseudoalteromonas haloplanktis ANT/505",NA,39.32,"Yes","-","No","Curved rod",NA,"Mesophilic","Aerobic",15,"doi","doi.org/10.1093/nar/gkw1017"
326442,"Pseudoalteromonas haloplanktis TAC125",3850272,40.1,"Yes","-","No","Curved rod","Mesophilic","Psychrophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
152297,NA,4131541,40.29,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
152297,NA,4132618,40.29,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1452721,"Pseudoalteromonas lipolytica SCSIO 04301",4725837,41.3,"Motile","Negative","Nonsporulating","Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1353533,"Pseudoalteromonas luteoviolacea 2ta16",6364400,42.3,NA,"Negative",NA,"Bacilli","ModerateHalophilic","Mesophilic","Aerobic",25,"doi","doi.org/10.1093/nar/gkw1017"
1365248,NA,5967895,41.96,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365249,NA,5845875,41.73,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365250,NA,5891334,41.77,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365251,NA,6117356,41.96,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365252,NA,6109792,41.96,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
43657,NA,6070357,42.18,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1365253,NA,5476560,42.04,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365254,NA,6360107,42.28,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365255,NA,5943603,42.25,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365256,NA,6061165,41.55,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1129367,NA,6059862,41.56,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
1365257,NA,5953020,42.2,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",20,"doi","doi.org/10.1093/nar/gkw1017"
28109,NA,NA,38.72,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
28109,NA,4274777,40.17,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
161398,NA,4868993,40.58,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
493915,"Pseudoalteromonas sp. NJ631",5349905,43.4,NA,"Negative",NA,NA,NA,NA,"Aerobic",28,"doi","doi.org/10.1093/nar/gkw1017"
1348114,NA,4815987,39.96,NA,NA,NA,NA,"Mesophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1715254,NA,4377754,41.01,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1723756,NA,4442667,40.68,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1723757,NA,3977583,40.04,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1723758,NA,4399556,40.71,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1723759,NA,4715813,41.24,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1723760,NA,4337278,40.85,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1723755,NA,4374565,40.82,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1710353,NA,4488653,41.19,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1710354,NA,4808051,40.69,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1461766,"Pseudoalteromonas sp. SCSIO_11900",3724703,40.4,"Motile","Negative","Nonsporulating","Bacilli","ModerateHalophilic","Mesophilic","Aerobic",25,"doi","doi.org/10.1093/nar/gkw1017"
234831,"Pseudoalteromonas sp. SM9913",4037671,40.28,"Yes","-",NA,NA,NA,"Psychrophilic",NA,15,"doi","doi.org/10.1093/nar/gkw1017"
1702169,NA,4052294,47.34,"Yes","Negative",NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
43659,NA,4128400,40.31,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1315283,NA,4147593,40.1,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
87626,"Pseudoalteromonas tunicata D2",NA,39.9,"Yes","-",NA,"Rod","Non-halophilic","Mesophilic","Facultative",28,"doi","doi.org/10.1093/nar/gkw1017"
314281,NA,4959443,39.87,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
411467,NA,4241076,59.114784,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
279714,"Lutiella nitroferrum 2002",NA,64.6,NA,NA,NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
990370,"Pseudogulbenkiania sp. MAI-1",4339789,64.2,"Motile","Negative",NA,NA,"Stenohaline","Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
1265313,NA,3212303,66.14333,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1249552,NA,3345119,54.004597,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
983918,"Pseudomonas aeruginosa 138244",NA,66.2,NA,"gram -",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1339263,NA,6643739,66.1,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
983919,"Pseudomonas aeruginosa 152504",NA,66.22,NA,"gram -",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
350703,"Pseudomonas aeruginosa 2192",NA,66.2,"Yes","-",NA,"Rod",NA,"Psychrophilic","Aerobic",27.5,"doi","doi.org/10.1093/nar/gkw1017"
1208103,"Pseudomonas aeruginosa AH16",6765326,66.1,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1441461,NA,6631037,66,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1441460,NA,6827238,66.2,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1441462,NA,6382292,66.5,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1441459,NA,6717722,65.9,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
350704,"Pseudomonas aeruginosa C3719",NA,66.5,"Yes","-",NA,"Rod",NA,"Mesophilic","Aerobic",27.5,"doi","doi.org/10.1093/nar/gkw1017"
1457194,"Pseudomonas aeruginosa CF_PA39",6192821,66.4,"Motile","Negative",NA,"Coccus-shaped",NA,NA,NA,37,"doi","doi.org/10.1093/nar/gkw1017"
1163396,"Pseudomonas aeruginosa CI27",6772720,66.1,NA,NA,NA,"bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1411700,"Pseudomonas aeruginosa DHS01",6953788,65.8,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1411701,"Pseudomonas aeruginosa DHS29",7108323,65.8,"Yes","Negative",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1093787,"Pseudomonas aeruginosa DK2",6402658,66.3,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1123015,NA,6317050,66.52,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1163395,"Pseudomonas aeruginosa E2",6357331,66.4,NA,NA,NA,"bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1339264,NA,6776627,66.1,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1339265,NA,6480647,66.4,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
557722,"Pseudomonas aeruginosa LESB58",6601757,66.3,"Yes","-",NA,"Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1339266,NA,6018659,66.9,"Yes","Negative","No","Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1194669,"Pseudomonas aeruginosa N002",6302134,66.5,NA,NA,NA,NA,"ModerateHalophilic","Mesophilic","Aerobic",32.5,"doi","doi.org/10.1093/nar/gkw1017"
1231931,NA,6237921,66.61,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
1231932,NA,6236369,66.63,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
