"tax_id","species_tax_id","species_name","species","reference","metabolism","d1_lo","d1_up","d2_lo","d2_up","doubling_h","accession","source","ref_type"
83526,83526,"Lactobacillus paralimentarius","Lactobacillus paralimentarius","doi.org/10.1002/9781118960608.gbm00604","anaerobic",0.7,1,4,7,NA,"AB018528",NA,"doi"
1589,1589,"Lactobacillus pentosus","Lactobacillus pentosus","doi.org/10.1002/9781118960608.gbm00604",NA,1,1.2,2,5,NA,"D79211",NA,"doi"
100468,100468,"Lactobacillus perolens","Lactobacillus perolens","doi.org/10.1002/9781118960608.gbm00604",NA,0.7,2.5,NA,NA,NA,"Y19167",NA,"doi"
1590,1590,"Lactobacillus plantarum","Lactobacillus plantarum","doi.org/10.1002/9781118960608.gbm00604",NA,0.9,1.2,3,8,NA,NA,NA,"doi"
35787,35787,"Lactobacillus pontis","Lactobacillus pontis","doi.org/10.1002/9781118960608.gbm00604","anaerobic",0.3,0.6,4,6,NA,"AJ422032",NA,"doi"
1598,1598,"Lactobacillus reuteri","Lactobacillus reuteri","doi.org/10.1002/9781118960608.gbm00604",NA,0.7,1,2,5,NA,"L23507",NA,"doi"
47715,47715,"Lactobacillus rhamnosus","Lactobacillus rhamnosus","doi.org/10.1002/9781118960608.gbm00604",NA,0.8,1,2,4,NA,"D16552",NA,"doi"
231049,231049,"Lactobacillus rossiae","Lactobacillus rossiae","doi.org/10.1002/9781118960608.gbm00604",NA,0.5,NA,1,1.5,NA,"AJ564009",NA,"doi"
1623,1623,"Lactobacillus ruminis","Lactobacillus ruminis","doi.org/10.1002/9781118960608.gbm00604","anaerobic",0.6,0.8,3,5,NA,"M58828",NA,"doi"
228229,228229,"Lactobacillus saerimneri","Lactobacillus saerimneri","doi.org/10.1002/9781118960608.gbm00604","anaerobic",1,NA,1.5,4,NA,"AY255802",NA,"doi"
1599,1599,"Lactobacillus sakei","Lactobacillus sakei","doi.org/10.1002/9781118960608.gbm00604",NA,0.6,0.8,2,3,NA,NA,NA,"doi"
1624,1624,"Lactobacillus salivarius","Lactobacillus salivarius","doi.org/10.1002/9781118960608.gbm00604",NA,0.6,0.9,1.5,5,NA,NA,NA,"doi"
1625,1625,"Lactobacillus sanfranciscensis","Lactobacillus sanfranciscensis","doi.org/10.1002/9781118960608.gbm00604",NA,0.6,0.8,2,4,NA,"AY459586",NA,"doi"
259059,259059,"Lactobacillus satsumensis","Lactobacillus satsumensis","doi.org/10.1002/9781118960608.gbm00604",NA,0.6,0.8,1,1.5,NA,"AB154519",NA,"doi"
1626,1626,"Lactobacillus sharpeae","Lactobacillus sharpeae","doi.org/10.1002/9781118960608.gbm00604",NA,0.6,0.8,3,8,NA,"M58831",NA,"doi"
216463,216463,"Lactobacillus spicheri","Lactobacillus spicheri","doi.org/10.1002/9781118960608.gbm00604",NA,1.5,NA,3,5,NA,"AJ534844",NA,"doi"
152335,152335,"Lactobacillus suebicus","Lactobacillus suebicus","doi.org/10.1002/9781118960608.gbm00604",NA,0.6,0.8,2,3,NA,"AJ306403",NA,"doi"
1587,1587,"Lactobacillus suntoryeus","Lactobacillus helveticus","doi.org/10.1002/9781118960608.gbm00604",NA,2,NA,NA,NA,NA,"AY445815",NA,"doi"
148604,148604,"Lactobacillus thermotolerans","Lactobacillus ingluviei","doi.org/10.1002/9781118960608.gbm00604","anaerobic",1,NA,2,3,NA,"AF317702",NA,"doi"
227945,227945,"Lactobacillus ultunensis","Lactobacillus ultunensis","doi.org/10.1002/9781118960608.gbm00604","anaerobic",1,NA,2,30,NA,"AY253660",NA,"doi"
176291,176291,"Lactobacillus vaccinostercus","Lactobacillus vaccinostercus","doi.org/10.1002/9781118960608.gbm00604",NA,0.9,1,1.5,2.5,NA,"AB212087",NA,"doi"
1633,1633,"Lactobacillus vaginalis","Lactobacillus vaginalis","doi.org/10.1002/9781118960608.gbm00604",NA,0.5,0.8,1.5,25,NA,"AF243177",NA,"doi"
194326,194326,"Lactobacillus versmoldensis","Lactobacillus versmoldensis","doi.org/10.1002/9781118960608.gbm00604",NA,0.9,NA,1.6,6,NA,"AJ496791",NA,"doi"
57037,57037,"Lactobacillus zeae","Lactobacillus zeae","doi.org/10.1002/9781118960608.gbm00604",NA,0.5,0.6,1.2,2.4,NA,"D86516",NA,"doi"
267363,267363,"Lactobacillus zymae","Lactobacillus zymae","doi.org/10.1002/9781118960608.gbm00604",NA,1,NA,2,20,NA,"AJ632157",NA,"doi"
1363,1363,"Lactococcus garvieae","Lactococcus garvieae","doi.org/10.1002/9781118960608.gbm00610","facultative",NA,NA,NA,NA,NA,"X54262",NA,"doi"
1360,1358,"Lactococcus lactis subsp. lactis","Lactococcus lactis","doi.org/10.1002/9781118960608.gbm00610","facultative",NA,NA,NA,NA,NA,"AB100803",NA,"doi"
1364,1364,"Lactococcus piscium","Lactococcus piscium","doi.org/10.1002/9781118960608.gbm00610","facultative",NA,NA,NA,NA,NA,"X53905",NA,"doi"
1365,1365,"Lactococcus plantarum","Lactococcus plantarum","doi.org/10.1002/9781118960608.gbm00610","facultative",NA,NA,NA,NA,NA,"X54259",NA,"doi"
1366,1366,"Lactococcus raffinolactis","Lactococcus raffinolactis","doi.org/10.1002/9781118960608.gbm00610","facultative",NA,NA,NA,NA,NA,NA,NA,"doi"
190387,190387,"Lactovum miscens","Lactovum miscens","doi.org/10.1002/9781118960608.gbm00611",NA,0.7,NA,1,NA,NA,"AJ439543",NA,"doi"
1064514,1064514,"Lamprobacter modestohalophilus","Lamprobacter modestohalophilus","doi.org/10.1002/9781118960608.gbm01108","aerobic",2,2.5,4,5,NA,NA,NA,"doi"
61598,61598,"Lamprocystis purpurea","Lamprocystis purpurea","doi.org/10.1002/9781118960608.gbm01109",NA,1.9,2.3,2,3.2,NA,"Y12366",NA,"doi"
53453,53453,"Lamprocystis roseopersicina","Lamprocystis roseopersicina","doi.org/10.1002/9781118960608.gbm01109","obligate anaerobic",NA,NA,NA,NA,NA,"AJ006063",NA,"doi"
198706,198706,"Lampropedia hyalina","Lampropedia hyalina","doi.org/10.1002/9781118960608.gbm00948",NA,1,1.5,1,2.5,NA,NA,NA,"doi"
283736,283736,"Leeuwenhoekiella aequorea","Leeuwenhoekiella aequorea","doi.org/10.1002/9781118960608.gbm00322",NA,0.5,0.6,1.6,2.3,NA,"AJ278780",NA,"doi"
360293,360293,"Leeuwenhoekiella blandensis","Leeuwenhoekiella blandensis","doi.org/10.1002/9781118960608.gbm00322",NA,0.4,0.7,1.5,4,NA,NA,NA,"doi"
988,988,"Leeuwenhoekiella marinoflava","Leeuwenhoekiella marinoflava","doi.org/10.1002/9781118960608.gbm00322",NA,0.5,0.6,1.6,2.3,NA,"M58770",NA,"doi"
144185,144185,"Leifsonia aquatica","Leifsonia aquatica","doi.org/10.1002/9781118960608.gbm00102","aerobic",0.4,0.5,1.2,2.5,NA,"D45057X77450",NA,"doi"
191497,191497,"Leifsonia aurea","Rhodoglobus aureus","doi.org/10.1002/9781118960608.gbm00102","aerobic",0.468,NA,NA,NA,NA,"AJ438586","a cyanobacterial mat sample, the Wright Valley in McMurdo, Antarctica","doi"
433643,433643,"Leifsonia bigeumensis","Leifsonia bigeumensis","doi.org/10.1002/9781118960608.gbm00102","aerobic",NA,NA,NA,NA,NA,"EF466124","a soil sample from the Bigeum Island, Republic of Korea","doi"
381665,381665,"Leifsonia ginsengi","Herbiconiux ginsengi","doi.org/10.1002/9781118960608.gbm00102","aerobic",0.6,0.8,1.2,2.5,NA,"DQ473536","a suspension of a surface-sterilized ginseng root","doi"
433641,433641,"Leifsonia kribbensis","Lysinimonas kribbensis","doi.org/10.1002/9781118960608.gbm00102","aerobic",0.6,NA,NA,NA,NA,"EF466129","a soil sample, Bigeum Island, Korea","doi"
150025,150025,"Leifsonia naganoensis","Leifsonia naganoensis","doi.org/10.1002/9781118960608.gbm00102","aerobic",0.3,0.5,1.8,3,NA,"DQ232612","a forest soil sample, Japan","doi"
478010,478010,"Leifsonia pindariensis","Leifsonia pindariensis","doi.org/10.1002/9781118960608.gbm00102","aerobic",NA,NA,NA,NA,NA,"AM900767","a soil sample collected near the Pindari glacier, Himalayas","doi"
110933,110933,"Leifsonia poae","Leifsonia poae","doi.org/10.1002/9781118960608.gbm00102","aerobic",0.4,0.6,NA,NA,NA,"AF116342","Poa annua root gall induced by the grass root gall nematode Subanguina radicicola","doi"
150026,150026,"Leifsonia shinshuensis","Leifsonia shinshuensis","doi.org/10.1002/9781118960608.gbm00102","aerobic",0.3,0.4,2.5,3,NA,"DQ232614","forest soil, Japan","doi"
59736,1575,"Leifsonia xyli subsp. xyli","Leifsonia xyli","doi.org/10.1002/9781118960608.gbm00102","obligate aerobic",0.2,NA,NA,NA,NA,NA,"sugarcane (Saccharurn interspecific hybrids), Louisiana, USA","doi"
295065,295065,"Lentibacillus halophilus","Lentibacillus halophilus","doi.org/10.1002/9781118960608.gbm00537",NA,0.4,0.6,1,3,NA,"AB191345","fish-sauce fermentation in Thailand","doi"
257446,257446,"Lentibacillus juripiscarius","Lentibacillus juripiscarius","doi.org/10.1002/9781118960608.gbm00537",NA,0.4,0.5,1.5,6,NA,"AB127980","fish sauce (Thailand)","doi"
175306,175306,"Lentibacillus salicampi","Lentibacillus salicampi","doi.org/10.1002/9781118960608.gbm00537",NA,0.4,0.7,2,4,NA,"AY057394","a salt field of the Yellow Sea in Korea and fish sauce (Thailand)","doi"
183,183,"Leptonema illini","Leptonema illini","doi.org/10.1002/9781118960608.gbm01243","aerobic",NA,NA,NA,NA,NA,"AY714984","urine of a clinically normal bull in Illinois, USA, in 1965 (Hanson et al","doi"
180,180,"Leptospirillum ferrooxidans","Leptospirillum ferrooxidans","doi.org/10.1002/9781118960608.gbm00779","obligate aerobic",0.9,1.1,NA,NA,NA,"X86776",NA,"doi"
735331,735331,"Leptothrix ochracea","Leptothrix ochracea","doi.org/10.1002/9781118960608.gbm00955",NA,1,2,NA,NA,NA,NA,NA,"doi"
40542,40542,"Leptotrichia buccalis","Leptotrichia buccalis","doi.org/10.1002/9781118960608.gbm00771","anaerobic",0.8,1.5,5,15,NA,"L37788",NA,"doi"
157692,157692,"Leptotrichia goodfellowii","Leptotrichia goodfellowii","doi.org/10.1002/9781118960608.gbm00771","anaerobic",NA,NA,NA,NA,NA,"AY029807",NA,"doi"
157688,157688,"Leptotrichia hofstadii","Leptotrichia hofstadii","doi.org/10.1002/9781118960608.gbm00771","anaerobic",NA,NA,NA,NA,NA,"AY029803","saliva of a healthy person","doi"
157691,157691,"Leptotrichia shahii","Leptotrichia shahii","doi.org/10.1002/9781118960608.gbm00771","anaerobic",NA,NA,NA,NA,NA,"AY029806","a patient with gingivitis","doi"
109328,109328,"Leptotrichia trevisanii","Leptotrichia trevisanii","doi.org/10.1002/9781118960608.gbm00771","anaerobic",0.8,0.9,6,13,NA,"AF206305",NA,"doi"
157687,157687,"Leptotrichia wadei","Leptotrichia wadei","doi.org/10.1002/9781118960608.gbm00771","anaerobic",NA,NA,NA,NA,NA,"AY029802","saliva of a healthy person","doi"
696001,696001,"Leucobacter aerolatus","Leucobacter aerolatus","doi.org/10.1002/9781118960608.gbm00103","aerobic",NA,NA,NA,NA,NA,"FN597581","the air in a duck barn in Germany","doi"
272210,272210,"Leucobacter albus","Leucobacter albus","doi.org/10.1002/9781118960608.gbm00103","aerobic",NA,NA,NA,NA,NA,"AB012594","soil","doi"
340321,340321,"Leucobacter alluvii","Leucobacter alluvii","doi.org/10.1002/9781118960608.gbm00103","obligate aerobic",NA,NA,NA,NA,NA,"AM072820","River Alviela sediments, Portugal","doi"
491918,491918,"Leucobacter chironomi","Leucobacter chironomi","doi.org/10.1002/9781118960608.gbm00103","aerobic",0.5,0.75,0.95,1.4,NA,"EU346911","a chironomid egg mass in Israel","doi"
398235,283877,"Leucobacter chromiireducens subsp. solipictus","Leucobacter chromiireducens","doi.org/10.1002/9781118960608.gbm00103","aerobic",0.5,1,NA,NA,NA,"DQ845457","a contaminant from Caenorhabditis elegan in Stanford, CA, USA","doi"
333963,333963,"Leucobacter iarius","Leucobacter iarius","doi.org/10.1002/9781118960608.gbm00103",NA,0.37,0.49,1.66,2.91,NA,"AM040493","crushed infective juveniles of Steinernema thermophilum collected from soil of the Indian Agricultural Research Institute, New Delhi, India","doi"
55969,55969,"Leucobacter komagatae","Leucobacter komagatae","doi.org/10.1002/9781118960608.gbm00103",NA,0.2,0.3,1,1.5,NA,"AB007419","a contaminant on an agar plate","doi"
340320,340320,"Leucobacter luti","Leucobacter luti","doi.org/10.1002/9781118960608.gbm00103","obligate aerobic",NA,NA,NA,NA,NA,"AM072819","activated sludge from a chromium polluted wastewater treatment plant in Alcanena, Portugal","doi"
664638,664638,"Leucobacter salsicius","Leucobacter salsicius","doi.org/10.1002/9781118960608.gbm00103","aerobic",1,1.5,NA,NA,NA,"GQ352403","a Korean salt-fermented food containing tiny shrimp","doi"
501483,501483,"Leucobacter tardus","Leucobacter tardus","doi.org/10.1002/9781118960608.gbm00103","obligate aerobic",NA,NA,NA,NA,NA,"AM940158","phyllosphere of potato plants in Dahnsdorf (Germany)","doi"
1246,1246,"Leuconostoc argentinum","Leuconostoc lactis","doi.org/10.1002/9781118960608.gbm00607","facultative",NA,NA,NA,NA,NA,"AF175403",NA,"doi"
33964,33964,"Leuconostoc citreum","Leuconostoc citreum","doi.org/10.1002/9781118960608.gbm00607",NA,0.5,0.7,0.7,1.2,NA,"AF111948",NA,"doi"
1251,1251,"Leuconostoc fallax","Leuconostoc fallax","doi.org/10.1002/9781118960608.gbm00607","facultative",1,1.2,2,2.4,NA,"S63851",NA,"doi"
157463,157463,"Leuconostoc ficulneum","Fructobacillus ficulneus","doi.org/10.1002/9781118960608.gbm00607",NA,0.4,1,1.8,2.9,NA,"AF360736",NA,"doi"
1631,1631,"Leuconostoc fructosum","Fructobacillus fructosus","doi.org/10.1002/9781118960608.gbm00607",NA,0.5,0.8,2,4,NA,"AF360737",NA,"doi"
178001,178001,"Leuconostoc inhae","Leuconostoc inhae","doi.org/10.1002/9781118960608.gbm00607","facultative",0.8,1,0.8,1.8,NA,"AF439560",NA,"doi"
136609,136609,"Leuconostoc kimchii","Leuconostoc kimchii","doi.org/10.1002/9781118960608.gbm00607","facultative",NA,NA,NA,NA,NA,"AF173986",NA,"doi"
1245,1245,"Leuconostoc mesenteroides","Leuconostoc mesenteroides","doi.org/10.1002/9781118960608.gbm00607","facultative",NA,NA,NA,NA,NA,"M23035",NA,"doi"
33968,33968,"Leuconostoc pseudomesenteroides","Leuconostoc pseudomesenteroides","doi.org/10.1002/9781118960608.gbm00607",NA,0.5,0.7,0.7,1.2,NA,"AB023237",NA,"doi"
189,189,"Levispirillum itersonii subsp. itersonii","Novispirillum itersonii","doi.org/10.1002/9781118960608.gbm00892",NA,0.4,0.6,NA,NA,NA,"Z29620",NA,"doi"
70995,70995,"Lewinella cohaerens","Lewinella cohaerens","doi.org/10.1002/9781118960608.gbm00358",NA,0.7,NA,NA,NA,NA,"AF039292",NA,"doi"
70997,70997,"Lewinella nigricans","Lewinella nigricans","doi.org/10.1002/9781118960608.gbm00358",NA,0.5,NA,NA,NA,NA,"AF039294",NA,"doi"
70998,70998,"Lewinella persica","Lewinella persica","doi.org/10.1002/9781118960608.gbm00358",NA,0.7,NA,NA,NA,NA,"AF039295",NA,"doi"
270915,270915,"Lishizhenia caseinilytica","Lishizhenia caseinilytica","doi.org/10.1002/9781118960608.gbm00291",NA,0.45,NA,NA,NA,NA,"AB176674",NA,"doi"
53417,53417,"Lonepinella koalarum","Lonepinella koalarum","doi.org/10.1002/9781118960608.gbm01199",NA,0.5,0.6,1,1.2,NA,"Y17189",NA,"doi"
83615,83615,"Luteimonas mephitis","Luteimonas mephitis","doi.org/10.1002/9781118960608.gbm01231","anaerobic",NA,NA,NA,NA,NA,"AJ012228",NA,"doi"
33984,33984,"Luteococcus japonicus","Luteococcus japonicus","doi.org/10.1002/9781118960608.gbm00164","facultative",0.7,1,NA,NA,NA,"D21245",NA,"doi"
88874,88874,"Luteococcus peritonei","Luteococcus peritonei","doi.org/10.1002/9781118960608.gbm00164","facultative",NA,NA,NA,NA,NA,"AJ132334",NA,"doi"
174038,174038,"Luteococcus sanguinis","Luteococcus sanguinis","doi.org/10.1002/9781118960608.gbm00164","facultative",NA,NA,NA,NA,NA,"AJ416758",NA,"doi"
321268,321268,"Lutibacter litoralis","Lutibacter litoralis","doi.org/10.1002/9781118960608.gbm00323",NA,0.3,0.8,1,5.7,NA,"AY962293",NA,"doi"
288966,288966,"Lutispora thermophila","Lutispora thermophila","doi.org/10.1002/9781118960608.gbm01393","obligate anaerobic",NA,NA,NA,NA,NA,"AB186360",NA,"doi"
69968,69968,"Macrococcus bovicus","Macrococcus bovicus","doi.org/10.1002/9781118960608.gbm00567","anaerobic",NA,NA,NA,NA,NA,"Y15714",NA,"doi"
198483,198483,"Macrococcus brunensis","Macrococcus brunensis","doi.org/10.1002/9781118960608.gbm00567","facultative",NA,NA,NA,NA,NA,"AY119686",NA,"doi"
69969,69969,"Macrococcus carouselicus","Macrococcus carouselicus","doi.org/10.1002/9781118960608.gbm00567","anaerobic",NA,NA,NA,NA,NA,"Y15713",NA,"doi"
69966,69966,"Macrococcus caseolyticus","Macrococcus caseolyticus","doi.org/10.1002/9781118960608.gbm00567","anaerobic",NA,NA,NA,NA,NA,"Y15711",NA,"doi"
69967,69967,"Macrococcus equipercicus","Macrococcus equipercicus","doi.org/10.1002/9781118960608.gbm00567","anaerobic",NA,NA,NA,NA,NA,"Y15712",NA,"doi"
183670,183670,"Macromonas bipunctata","Macromonas bipunctata","doi.org/10.1002/9781118960608.gbm00949",NA,0.2,0.5,NA,NA,NA,NA,NA,"doi"
1653847,1653847,"Macromonas mobilis","Macromonas mobilis","doi.org/10.1002/9781118960608.gbm00949",NA,NA,NA,20,NA,NA,NA,NA,"doi"
55518,55518,"Magnetospirillum gryphiswaldense","Magnetospirillum gryphiswaldense","doi.org/10.1002/9781118960608.gbm00893","microaerophilic",0.7,NA,3,4,NA,"Y10109",NA,"doi"
188,188,"Magnetospirillum magnetotacticum","Magnetospirillum magnetotacticum","doi.org/10.1002/9781118960608.gbm00893","microaerophilic",0.4,0.7,3,4,NA,"Y10110",NA,"doi"
228958,228958,"Maribacter aquivivus","Maribacter aquivivus","doi.org/10.1002/9781118960608.gbm00324",NA,0.4,0.5,1.2,1.4,NA,"AY271625","isolated from seawater in Amursky Bay, Gulf of Peter the Great, Sea of Japan","doi"
320912,320912,"Maribacter dokdonensis","Maribacter dokdonensis","doi.org/10.1002/9781118960608.gbm00324","anaerobic",0.3,0.4,0.8,4,NA,"AY960749","isolated from seawater off Dokdo, an island located at the edge of East Sea, Korea","doi"
228957,228957,"Maribacter orientalis","Maribacter orientalis","doi.org/10.1002/9781118960608.gbm00324",NA,0.5,0.7,2,10,NA,"AY271624","isolated from seawater in Amursky Bay, Gulf of Peter the Great, Sea of Japan","doi"
228956,228956,"Maribacter sedimenticola","Maribacter sedimenticola","doi.org/10.1002/9781118960608.gbm00324",NA,0.5,0.7,2,10,NA,"AY271623","isolated from sediment in Troitsa Bay, Gulf of Peter the Great, Sea of Japan","doi"
228959,228959,"Maribacter ulvicola","Maribacter ulvicola","doi.org/10.1002/9781118960608.gbm00324",NA,0.25,0.3,4,6,NA,"AY271626","isolated from the green alga Ulva fenestrata, collected in Troitsa Bay, Gulf of Peter the Great, Sea of Japan","doi"
1048,1048,"Marichromatium gracile","Marichromatium gracile","doi.org/10.1002/9781118960608.gbm01110",NA,1,1.3,2,6,NA,"X93473",NA,"doi"
37487,37487,"Marichromatium purpuratum","Marichromatium purpuratum","doi.org/10.1002/9781118960608.gbm01110","obligate anaerobic",1.2,1.7,3,4,NA,"AF001580",NA,"doi"
220754,220754,"Marinibacillus campisalis","Jeotgalibacillus campisalis","doi.org/10.1002/9781118960608.gbm00560",NA,1.3,1.6,2.5,4,NA,"AY190535",NA,"doi"
86667,86667,"Marinibacillus marinus","Jeotgalibacillus marinus","doi.org/10.1002/9781118960608.gbm00560","aerobic",0.8,1.1,2,7,NA,"AB021190",NA,"doi"
989,989,"Marinilabilia salmonicolor","Marinilabilia salmonicolor","doi.org/10.1002/9781118960608.gbm00241","facultative",0.3,0.5,2,50,NA,NA,NA,"doi"
258723,258723,"Marinilactibacillus piezotolerans","Marinilactibacillus piezotolerans","doi.org/10.1002/9781118960608.gbm00598","anaerobic",2,NA,NA,NA,NA,"AY485792","Deep subseafloor sediment","doi"
191770,191770,"Marinilactibacillus psychrotolerans","Marinilactibacillus psychrotolerans","doi.org/10.1002/9781118960608.gbm00598",NA,0.4,0.5,2.3,4.5,NA,"AB083406","Living sponge, decaying marine algae, raw Japanese ivory shell","doi"
2743,2743,"Marinobacter aquaeolei","Marinobacter hydrocarbonoclasticus","doi.org/10.1002/9781118960608.gbm01094","aerobic",0.4,0.5,1.4,1.6,NA,"AJ000726",NA,"doi"
28254,28254,"Marinomonas communis","Marinomonas communis","doi.org/10.1002/9781118960608.gbm01193",NA,0.7,1.5,1.8,3,NA,NA,NA,"doi"
119864,119864,"Marinomonas mediterranea","Marinomonas mediterranea","doi.org/10.1002/9781118960608.gbm01193",NA,0.5,0.9,1.1,1.8,NA,"AF063027",NA,"doi"
28255,28255,"Marinomonas vaga","Marinomonas vaga","doi.org/10.1002/9781118960608.gbm01193",NA,0.7,1.5,1.8,3,NA,"X67025",NA,"doi"
64975,64975,"Marinospirillum megaterium","Marinospirillum megaterium","doi.org/10.1002/9781118960608.gbm01194","microaerophilic",0.8,1.2,5,15,NA,"AB006770",NA,"doi"
64974,64974,"Marinospirillum minutulum","Marinospirillum minutulum","doi.org/10.1002/9781118960608.gbm01194","aerobic",0.3,0.4,NA,NA,NA,"AB006769",NA,"doi"
397278,397278,"Marmoricola aequoreus","Marmoricola aequoreus","doi.org/10.1002/9781118960608.gbm00158",NA,0.5,0.7,NA,NA,NA,"AM295338",NA,"doi"
86796,86796,"Marmoricola aurantiacus","Marmoricola aurantiacus","doi.org/10.1002/9781118960608.gbm00158",NA,0.5,0.7,NA,NA,NA,"Y18629",NA,"doi"
433649,433649,"Marmoricola bigeumensis","Marmoricola bigeumensis","doi.org/10.1002/9781118960608.gbm00158",NA,0.3,0.5,NA,NA,NA,"EF466120",NA,"doi"
642766,642766,"Marmoricola korecus","Marmoricola korecus","doi.org/10.1002/9781118960608.gbm00158",NA,1.1,1.2,NA,NA,NA,"FN386723",NA,"doi"
642780,642780,"Marmoricola scoriae","Marmoricola scoriae","doi.org/10.1002/9781118960608.gbm00158",NA,0.6,1,NA,NA,NA,"FN386750",NA,"doi"
39029,39029,"Megasphaera cerevisiae","Megasphaera cerevisiae","doi.org/10.1002/9781118960608.gbm00697","obligate anaerobic",1.3,2.1,NA,NA,NA,"L37040",NA,"doi"
907,907,"Megasphaera elsdenii","Megasphaera elsdenii","doi.org/10.1002/9781118960608.gbm00697","anaerobic",2,NA,NA,NA,NA,"U95027",NA,"doi"
187326,187326,"Megasphaera micronuciformis","Megasphaera micronuciformis","doi.org/10.1002/9781118960608.gbm00697","obligate anaerobic",NA,NA,NA,NA,NA,"AF473834",NA,"doi"
349095,349095,"Megasphaera paucivorans","Megasphaera paucivorans","doi.org/10.1002/9781118960608.gbm00697","obligate anaerobic",NA,NA,NA,NA,NA,"DQ223730",NA,"doi"
349094,349094,"Megasphaera sueciensis","Megasphaera sueciensis","doi.org/10.1002/9781118960608.gbm00697","obligate anaerobic",1,NA,1.2,NA,NA,"DQ223729",NA,"doi"
277,277,"Meiothermus ruber","Meiothermus ruber","doi.org/10.1002/9781118960608.gbm00476",NA,0.5,0.8,NA,NA,NA,"Z15059",NA,"doi"
83452,83452,"Melittangium alboraceum","Melittangium alboraceum","doi.org/10.1002/9781118960608.gbm01048",NA,0.8,1,4.5,5,NA,NA,NA,"doi"
83453,83453,"Melittangium boletus","Melittangium boletus","doi.org/10.1002/9781118960608.gbm01048",NA,0.7,NA,4,9,NA,NA,NA,"doi"
45,45,"Melittangium lichenicola","Melittangium lichenicola","doi.org/10.1002/9781118960608.gbm01048",NA,0.7,0.8,5,8,NA,"M94277",NA,"doi"
706566,706566,"Meniscus glaucopis","Meniscus glaucopis","doi.org/10.1002/9781118960608.gbm00270","anaerobic",NA,NA,NA,NA,NA,NA,NA,"doi"
