"tax_id","org_name","growth_tmp","metabolism","trophy","doubling_h","reference","ref_type"
971279,"Palaeococcus pacificus",80,"AN","H",1.1,"Zeng X, Zhang X, Jiang L, Alain K, Jebbar M, Shao Z. Palaeococcus pacificus sp. nov., an archaeon from deep-sea hydrothermal sediment. Int J Syst Evol Microbiol. 2013;63(Pt 6):2155-2159.","full_text"
2208,"Methanosarcina barkeri",40.9,"AN","H",5.95,"Maestrojua√≈n GM, Boone DR. Characterization of Methanosarcina barkeri MST and 227, Methanosarcina mazei S-6T, and Methanosarcina vacuolata Z-761T. Int J Syst Bacteriol. 1991;41(2):267-274.","full_text"
2215,"Methanosarcina vacuolata",36.9,"AN","H",12.01,"Maestrojua√≈n GM, Boone DR. Characterization of Methanosarcina barkeri MST and 227, Methanosarcina mazei S-6T, and Methanosarcina vacuolata Z-761T. Int J Syst Bacteriol. 1991;41(2):267-274.","full_text"
483896,"Methanobacterium kanagiense",39.9,"AN","A",18.06,"Kitamura K, Fujita T, Akada S, Tonouchi A. Methanobacterium kanagiense sp. nov., a hydrogenotrophic methanogen, isolated from ricefield soil. Int J Syst Evol Microbiol. 2011;61(6):1246-1252.","full_text"
67760,"Methanococcus infernus",84.9,"AN","A",0.72,"Jeanthon C, LÇƒÙHaridon S, Reysenbach AL, Vernet M, Messner P, Sleytr U, et al. Methanococcus infernus sp. nov., a novel hyperthermophilic lithotrophic methanogen isolated from a deep-sea hydrothermal vent. Int J Syst Bacteriol. 1998;48(3):913-919.","full_text"
2198,"Methanoculleus marisnigri",40.8,"AN","H",3.24,"Maestrojua√≈n GM, Boone DR, Xun L, Mah RA, Zhang L. Transfer of Methanogenium bourgense, Methanogenium marisnigri, Methanogenium olentangyi, and Methanogenium thermophilicum to the Genus Methanoculleus gen. nov., emendation of Methanoculleus marisnigri and Methanogenium, and description of new strains of Methanoculleus bourgense and Methanoculleus marisnigri. Int J Syst Bacteriol. 1990;40(2):117-122.","full_text"
2197,"Methanogenium cariaci",45.1,"AN","H",5.97,"Maestrojua√≈n GM, Boone DR, Xun L, Mah RA, Zhang L. Transfer of Methanogenium bourgense, Methanogenium marisnigri, Methanogenium olentangyi, and Methanogenium thermophilicum to the Genus Methanoculleus gen. nov., emendation of Methanoculleus marisnigri and Methanogenium, and description of new strains of Methanoculleus bourgense and Methanoculleus marisnigri. Int J Syst Bacteriol. 1990;40(2):117-122.","full_text"
42256,"Rubrobacter radiotolerans",44.8,"A","H",4.59,"Chen MY, Wu SH, Lin GH, Lu CP, Lin YT, Chang WC, et al. Rubrobacter taiwanensis sp. nov., a novel thermophilic, radiation-resistant species isolated from hot springs. Int J Syst Evol Microbiol. 2004;54(5):1849-1855.","full_text"
185139,"Rubrobacter taiwanensis",55.2,"A","H",2.55,"Chen MY, Wu SH, Lin GH, Lu CP, Lin YT, Chang WC, et al. Rubrobacter taiwanensis sp. nov., a novel thermophilic, radiation-resistant species isolated from hot springs. Int J Syst Evol Microbiol. 2004;54(5):1849-1855.","full_text"
49319,"Rubrobacter xylanophilus",60.3,"A","H",2.46,"Chen MY, Wu SH, Lin GH, Lu CP, Lin YT, Chang WC, et al. Rubrobacter taiwanensis sp. nov., a novel thermophilic, radiation-resistant species isolated from hot springs. Int J Syst Evol Microbiol. 2004;54(5):1849-1855.","full_text"
929,"Thiobacillus tepidarius",45,"A","A",1.98,"Wood AP, Kelly DP. Physiological characteristics of a new thermophilic obligately chemolithotrophic Thiobacillus species,Thiobacillus tepidarius. Int J Syst Bacteriol. 1985;35(4):434-437.","full_text"
120958,"Thermoanaerobacter sulfurigignens",63.1,"AN","H",1.66,"Wagner ID, Zhao W, Zhang CL, Romanek CS, Rohde M, Wiegel J. Thermoanaerobacter uzonensis sp. nov., an anaerobic thermophilic bacterium isolated from a hot spring within the Uzon Caldera, Kamchatka, Far East Russia. Int J Syst Evol Microbiol. 2008;58(11):2565-2573.","full_text"
447593,"Thermoanaerobacter uzonensis",61.1,"AN","H",0.34,"Wagner ID, Zhao W, Zhang CL, Romanek CS, Rohde M, Wiegel J. Thermoanaerobacter uzonensis sp. nov., an anaerobic thermophilic bacterium isolated from a hot spring within the Uzon Caldera, Kamchatka, Far East Russia. Int J Syst Evol Microbiol. 2008;58(11):2565-2573.","full_text"
1450,"Alicyclobacillus acidoterrestris",50,"FA","H",1,"Albuquerque L, Rainey FA, Chung AP, Sunna A, Nobre MF, Grote R, et al. Alicyclobacillus hesperidum sp. nov. and a related genomic species from solfataric soils of Sa√…o Miguel in the Azores. Int J Syst Evol Microbiol. 2000;50(2):451-457.","full_text"
89784,"Alicyclobacillus hesperidum",52.4,"FA","H",0.54,"Albuquerque L, Rainey FA, Chung AP, Sunna A, Nobre MF, Grote R, et al. Alicyclobacillus hesperidum sp. nov. and a related genomic species from solfataric soils of Sa√…o Miguel in the Azores. Int J Syst Evol Microbiol. 2000;50(2):451-457.","full_text"
61169,"Alicyclobacillus sp.",62.4,"FA","H",0.58,"Albuquerque L, Rainey FA, Chung AP, Sunna A, Nobre MF, Grote R, et al. Alicyclobacillus hesperidum sp. nov. and a related genomic species from solfataric soils of Sa√…o Miguel in the Azores. Int J Syst Evol Microbiol. 2000;50(2):451-457.","full_text"
279810,"Thiobacter subterraneus",54.8,"microA","A",1.18,"Hirayama H, Takai K, Inagaki F, Nealson KH, Horikoshi K. Thiobacter subterraneus gen. nov., sp. nov., an obligately chemolithoautotrophic, thermophilic, sulfur-oxidizing bacterium from a subsurface hot aquifer. Int J Syst Evol Microbiol. 2005;55(1):467-472.","full_text"
148604,"Lactobacillus thermotolerans",42,"FA","H",0.84,"Niamsup P, Sujaya IN, Tanaka M, Sone T, Hanada S, Kamagata Y, et al. Lactobacillus thermotolerans sp. nov., a novel thermotolerant species isolated from chicken faeces. Int J Syst Evol Microbiol. 2003;53(1):263-268.","full_text"
246264,"Hydrogenivirga caldilitoris",75.2,"A","A",1.43,"Nakagawa S, Nakamura S, Inagaki F, Takai K, Shirai N, Sako Y. Hydrogenivirga caldilitoris gen. nov., sp. nov., a novel extremely thermophilic, hydrogen-and sulfur-oxidizing bacterium from a coastal hydrothermal field. Int J Syst Evol Microbiol. 2004;54(6):2079-2084.","full_text"
228745,"Thermovibrio ammonificans",74.8,"AN","A",1.57,"Vetriani C, Speck MD, Ellor SV, Lutz RA, Starovoytov V. Thermovibrio ammonificans sp. nov., a thermophilic, chemolithotrophic, nitrateammonifying bacterium from deep-sea hydrothermal vents. Int J Syst Evol Microbiol. 2004;54(1):175-181.","full_text"
155863,"Methanothermococcus okinawensis",62.6,"AN","A",0.61,"Takai K, Inoue A, Horikoshi K. Methanothermococcus okinawensis sp. nov., a thermophilic, methane-producing archaeon isolated from a Western Pacific deep-sea hydrothermal vent system. Int J Syst Evol Microbiol. 2002;52(4):1089-1095.","full_text"
161156,"Thermodesulfobacterium hydrogeniphilum",74.5,"AN","A",2.16,"Jeanthon C, LÇƒÙHaridon S, Cueff V, Banta A, Reysenbach AL, Prieur D. Thermodesulfobacterium hydrogeniphilum sp. nov., a thermophilic, chemolithoautotrophic, sulfate-reducing bacterium isolated from a deepsea hydrothermal vent at Guaymas Basin, and emendation of the genus Thermodesulfobacterium. Int J Syst Evol Microbiol. 2002;52(3):765-772.","full_text"
62609,"Thermocladium modestius",75,"FA","H",14.93,"Itoh T, Suzuki Ki, Nakase T. Thermocladium modestius gen. nov., sp. nov., a new genus of rod-shaped, extremely thermophilic crenarchaeote. Int J Syst Bacteriol. 1998;48(3):879-887.","full_text"
74701,"Desulfotomaculum putei",60.3,"AN","H",2.36,"Liu Y, Karnauchow TM, Jarrell KF, Balkwill DL, Drake GR, Ringelberg D, et al. Description of two new thermophilic Desulfotomaculum spp., Desulfotomaculum putei sp. nov., from a deep terrestrial subsurface, and Desulfotomaculum luciae sp. nov., from a hot spring. Int J Syst Bacteriol. 1997;47(3):615-621.","full_text"
304736,"Sulfurihydrogenibium yellowstonense",70.1,"A","H",2.39,"Nakagawa S, Shtaih Z, Banta A, Beveridge TJ, Sako Y, Reysenbach AL. Sulfurihydrogenibium yellowstonense sp. nov., an extremely thermophilic, facultatively heterotrophic, sulfur-oxidizing bacterium from Yellowstone National Park, and emended descriptions of the genus Sulfurihydrogenibium, Sulfurihydrogenibium subterraneum and Sulfurihydrogenibium azorense. Int J Syst Evol Microbiol. 2005;55(6):2263-2268.","full_text"
37752,"Flavobacterium hibernum",24.9,"A","H",3.88,"McCammon SA, Innes BH, Bowman JP, Franzmann PD, Dobson SJ, Holloway PE, et al. Flavobacterium hibernum sp. nov., a lactoseutilizing bacterium from a freshwater Antarctic lake. Int J Syst Bacteriol. 1998;48(4):1405-1412.","full_text"
269253,"Thioreductor micantisoli",32.1,"AN","A",1.99,"Nakagawa S, Inagaki F, Takai K, Horikoshi K, Sako Y. Thioreductor micantisoli gen. nov., sp. nov., a novel mesophilic, sulfurreducing chemolithoautotroph within the åµ-Proteobacteria isolated from hydrothermal sediments in the Mid-Okinawa Trough. Int J Syst Evol Microbiol. 2005;55(2):599-605.","full_text"
42879,"Methanococcus aeolicus",44.7,"AN","A",1.15,"Kendall MM, Liu Y, Sieprawska-Lupa M, Stetter KO, Whitman WB, Boone DR. Methanococcus aeolicus sp. nov., a mesophilic, methanogenic archaeon from shallow and deep marine sediments. Int J Syst Evol Microbiol. 2006;56(7):1525-1529.","full_text"
56636,"Aeropyrum pernix",90.3,"A","H",3.08,"Sako Y, Nomura N, Uchida A, Ishida Y, Morii H, Koga Y, et al. Aeropyrum pernix gen. nov., sp. nov., a novel aerobic hyperthermophilic archaeon growing at temperatures up to 100 C. Int J Syst Bacteriol. 1996;46(4):1070-1077.","full_text"
223788,"Balnearium lithotrophicum",75.4,"AN","A",1.31,"Takai K, Nakagawa S, Sako Y, Horikoshi K. Balnearium lithotrophicum gen. nov., sp. nov., a novel thermophilic, strictly anaerobic, hydrogenoxidizing chemolithoautotroph isolated from a black smoker chimney in the Suiyo Seamount hydrothermal system. Int J Syst Evol Microbiol. 2003;53(6):1947-1954.","full_text"
229980,"Aeropyrum camini",84.9,"A","H",2.44,"Nakagawa S, Takai K, Horikoshi K, Sako Y. Aeropyrum camini sp. nov., a strictly aerobic, hyperthermophilic archaeon from a deep-sea hydrothermal vent chimney. Int J Syst Evol Microbiol. 2004;54(2):329-335.","full_text"
60695,"Selenomonas lipolytica",40,"AN","H",2.79,"Dighe AS, Shouche YS, Ranade DR. Selenomonas lipolytica sp. nov., an obligately anaerobic bacterium possessing lipolytic activity. Int J Syst Bacteriol. 1998;48(3):783-791.","full_text"
390877,"Nisaea denitrificans",30,"FA","H",2.65,"Urios L, Michotey V, Intertaglia L, Lesongeur F, Lebaron P. Nisaea denitrificans gen. nov., sp. nov. and Nisaea nitritireducens sp. nov., two novel members of the class Alphaproteobacteria from the Mediterranean Sea. Int J Syst Evol Microbiol. 2008;58(10):2336-2341.","full_text"
1187066,"Spirochaeta sphaeroplastigenens",37,"AN","H",6,"Reddy SV, Aspana S, Tushar D, Sasikala C, Ramana CV. Spirochaeta sphaeroplastigenens sp. nov., a halo-alkaliphilic, obligately anaerobic spirochaete isolated from soda lake Lonar. Int J Syst Evol Microbiol. 2013;63(Pt 6):2223-2228.","full_text"
1757,"Thermoanaerobacter ethanolicus",69.8,"AN","H",1.71,"Wiegel J, Ljungdahl LG. Thermoanaerobacter ethanolicus gen. nov., spec. nov., a new, extreme thermophilic, anaerobic bacterium. Arch Microbiol. 1981;128(4):343-348.","full_text"
2746,"Halomonas elongata",40,"FA","H",0.39,"Vreeland RH, Litchfield CD, Martin EL, Elliot E. Halomonas elongata, a new genus and species of extremely salt-tolerant bacteria. Int J Syst Bacteriol. 1980;30(2):485-495.","full_text"
54313,"Tychonema bourrellyi",20,"A","A",17.51,"Butterwick C, Heaney SI, Talling JF. Diversity in the influence of temperature on the growth rates of freshwater algae, and its ecological relevance. Freshw Biol. 2005;50(2):291-300.","full_text"
68909,"Deinococcus geothermalis",50.1,"A","H",0.92,"Ferreira AC, Nobre MF, Rainey FA, Silva MT, Wait R, Burghardt J, et al. Deinococcus geothermalis sp. nov. and Deinococcus murrayi sp. nov., two extremely radiation-resistant and slightly thermophilic species from hot springs. Int J Syst Bacteriol. 1997;47(4):939-947.","full_text"
68910,"Deinococcus murrayi",50.1,"A","H",1.02,"Ferreira AC, Nobre MF, Rainey FA, Silva MT, Wait R, Burghardt J, et al. Deinococcus geothermalis sp. nov. and Deinococcus murrayi sp. nov., two extremely radiation-resistant and slightly thermophilic species from hot springs. Int J Syst Bacteriol. 1997;47(4):939-947.","full_text"
28901,"Salmonella enterica",35.2,"FA","H",0.29,"Bronikowski AM, Bennett AF, Lenski RE. Evolutionary adaptation to temperature. VIII. Effects of temperature on growth rate in natural isolates of Escherichia coli and Salmonella enterica from different thermal environments. Evolution. 2001;55(1):33-40.","full_text"
186192,"Marinithermus hydrothermalis",67.6,"A","H",0.38,"Sako Y, Nakagawa S, Takai K, Horikoshi K. Marinithermus hydrothermalis gen. nov., sp. nov., a strictly aerobic, thermophilic bacterium from a deep-sea hydrothermal vent chimney. Int J Syst Evol Microbiol. 2003;53(1):59-65.","full_text"
93466,"Fervidobacterium pennivorans",69.9,"AN","H",2.98,"Friedrich AB, Antranikian G. Keratin degradation by Fervidobacterium pennavorans, a novel thermophilic anaerobic species of the order Thermotogales. Appl Environ Microbiol. 1996;62(8):2875-2882.","full_text"
2336,"Thermotoga maritima",80,"AN","H",1.25,"Huber R, Langworthy TA, Ko√‡nig H, Thomm M, Woese CR, Sleytr UB, et al. Thermotoga maritima sp. nov. represents a new genus of unique extremely thermophilic eubacteria growing up to 90 C. Arch Microbiol. 1986;144(4):324-333.","full_text"
301375,"Methanosaeta harundinacea",37,"AN","H",28,"Ma K, Liu X, Dong X. Methanosaeta harundinacea sp. nov., a novel acetate-scavenging methanogen isolated from a UASB reactor. Int J Syst Evol Microbiol. 2006;56(1):127-131.","full_text"
28234,"Geotoga petraea",50,"AN","H",16.76,"Davey ME, Wood WA, Key R, Nakamura K, Stahl DA. Isolation of three species of Geotoga and Petrotoga: two new genera, representing a new lineage in the bacterial line of descent distantly related to the Çƒ˙ThermotogalesÇƒ˘. Syst Appl Microbiol. 1993;16(2):191-200.","full_text"
28235,"Geotoga subterranea",45,"AN","H",20.14,"Davey ME, Wood WA, Key R, Nakamura K, Stahl DA. Isolation of three species of Geotoga and Petrotoga: two new genera, representing a new lineage in the bacterial line of descent distantly related to the Çƒ˙ThermotogalesÇƒ˘. Syst Appl Microbiol. 1993;16(2):191-200.","full_text"
28237,"Petrotoga miotherma",55,"AN","H",16.57,"Davey ME, Wood WA, Key R, Nakamura K, Stahl DA. Isolation of three species of Geotoga and Petrotoga: two new genera, representing a new lineage in the bacterial line of descent distantly related to the Çƒ˙ThermotogalesÇƒ˘. Syst Appl Microbiol. 1993;16(2):191-200.","full_text"
2421,"Thermosipho africanus",75.1,"AN","H",0.6,"Huber R, Woese CR, Langworthy TA, Fricke H, Stetter KO. Thermosipho africanus gen. nov., Represents a New Genus of Thermophilic Eubacteria within the Çƒ˙ThermotogalesÇƒ˘. Syst Appl Microbiol. 1989;12(1):32-37.","full_text"
55205,"Caldicellulosiruptor owensensis",75,"AN","H",5.41,"Huang CY, Patel BK, Mah RA, Baresi L. Caldicellulosiruptor owensensis sp. nov., an anaerobic, extremely thermophilic, xylanolytic bacterium. Int J Syst Bacteriol. 1998;48(1):91-97.","full_text"
717609,"Caldicellulosiruptor obsidiansis",77.7,"AN","H",0.92,"Hamilton-Brehm SD, Mosher JJ, Vishnivetskaya T, Podar M, Carroll S, Allman S, et al. Caldicellulosiruptor obsidiansis sp. nov., an anaerobic, extremely thermophilic, cellulolytic bacterium isolated from Obsidian Pool, Yellowstone National Park. Appl Environ Microbiol. 2010;76(4):1014-1020.","full_text"
28205,"Dictyoglomus sp.",67.8,"AN","H",12.88,"Mathrani IM, Ahring BK. Isolation and characterization of a strictly xylan-degrading Dictyoglomus from a man-made, thermophilic anaerobic environment. Arch Microbiol. 1991;157(1):13-17.","full_text"
105483,"Desulfotomaculum alkaliphilum",50,"AN","H",17.33,"Pikuta E, Lysenko A, Suzina N, Osipov G, Kuznetsov B, Tourova T, et al. Desulfotomaculum alkaliphilum sp. nov., a new alkaliphilic, moderately thermophilic, sulfate-reducing bacterium. Int J Syst Evol Microbiol. 2000;50(1):25-33.","full_text"
1891658,"Geobacillus sp.",70.1,"FA","H",0.34,"Marchant R, Banat IM, Rahman TJ, Berzano M. The frequency and characteristics of highly thermophilic bacteria in cool soil environments. Environ Microbiol. 2002;4(10):595-602.","full_text"
47304,"Metallosphaera prunae",74.9,"A","M",2.92,"Fuchs T, Huber H, Teiner K, Burggraf S, Stetter KO. Metallosphaera prunae, sp. nov., a novel metal-mobilizing, thermoacidophilic Archaeum, isolated from a uranium mine in Germany. Syst Appl Microbiol. 1995;18(4):560-566.","full_text"
43687,"Metallosphaera sedula",75.2,"A","M",5.25,"Huber G, Spinnler C, Gambacorta A, Stetter KO. Metallosphaera sedula gen, and sp. nov. represents a new genus of aerobic, metal-Mobilizing, thermoacidophilic Archaebacteria. Syst Appl Microbiol. 1989;12(1):38-47.","full_text"
47490,"Thermoanaerobacterium aotearoense",62.6,"AN","H",1.73,"Liu SY, Rainey FA, Morgan HW, Mayer F, Wiegel J. Thermoanaerobacterium aotearoense sp. nov., a slightly acidophilic, anaerobic thermophile isolated from various hot springs in New Zealand, and emendation of the genus Thermoanaerobacterium. Int J Syst Bacteriol. 1996;46(2):388-396.","full_text"
53426,"Sulfophobococcus zilligii",90.3,"AN","H",3.25,"Hensel R, Matussek K, Michalke K, Tacke L, Tindall BJ, Kohlhoff M, et al. Sulfophobococcus zilligii gen. nov., spec. nov. a novel hyperthermophilic archaeum isolated from hot alkaline springs of Iceland. Syst Appl Microbiol. 1997;20(1):102-110.","full_text"
166501,"Thermobaculum terrenum",66.8,"A","H",4.09,"Botero LM, Brown KB, Brumefield S, Burr M, Castenholz RW, Young M, et al. Thermobaculum terrenum gen. nov., sp. nov.: a nonphototrophic gram-positive thermophile representing an environmental clone group related to the Chloroflexi (green non-sulfur bacteria) and Thermomicrobia. Arch Microbiol. 2004;181(4):269-277.","full_text"
632773,"Bacillus beveridgei",38.2,"FA","H",4.73,"Baesman SM, Stolz JF, Kulp TR, Oremland RS. Enrichment and isolation of Bacillus beveridgei sp. nov., a facultative anaerobic haloalkaliphile from Mono Lake, California, that respires oxyanions of tellurium, selenium, and arsenic. Extremophiles. 2009;13(4):695-705.","full_text"
