ref_code,reference
756,"Ravot G, Magot M, Fardeau ML, Patel BK, Thomas P, Garcia JL, et al. Fusibacter paucivorans gen. nov., sp. nov., an anaerobic, thiosulfatereducing bacterium from an oil-producing well. Int J Syst Bacteriol. 1999;49(3):1141-1147."
757,"Lyon PF, Beffa T, Blanc M, Auling G, Aragno M. Isolation and characterization of highly thermophilic xylanolytic Thermus thermophilus strains from hot composts. Can J Microbiol. 2000;46(11):1029-1035."
758,"Foesel BU, Rohde M, Overmann J. Blastocatella fastidiosa gen. nov., sp. nov., isolated from semiarid savanna soil-The first described species of Acidobacteria subdivision 4. Syst Appl Microbiol. 2013;36(2):82-89."
759,"Dedysh SN, Kulichevskaya IS, Serkebaeva YM, Mityaeva MA, Sorokin VV, Suzina NE, et al. Bryocella elongata gen. nov., sp. nov., a member of subdivision 1 of the Acidobacteria isolated from a methanotrophic enrichment culture, and emended description of Edaphobacter aggregans Koch et al. 2008. Int J Syst Evol Microbiol. 2012;62(Pt 3):654-664."
760,"Yumoto I, Hirota K, Nodasaka Y, Tokiwa Y, Nakajima K. Alkalibacterium indicireducens sp. nov., an obligate alkaliphile that reduces indigo dye. Int J Syst Evol Microbiol. 2008;58(4):901-905."
761,"Ishikawa M, Nakajima K, Yanagi M, Yamamoto Y, Yamasato K. Marinilactibacillus psychrotolerans gen. nov., sp. nov., a halophilic and alkaliphilic marine lactic acid bacterium isolated from marine organisms in temperate and subtropical areas of Japan. Int J Syst Evol Microbiol. 2003;53(3):711-720."
762,"Itoh T, Suzuki K, Sanchez PC, Nakase T. Caldisphaera lagunensis gen. nov., sp. nov., a novel thermoacidophilic crenarchaeote isolated from a hot spring at Mt Maquiling, Philippines. Int J Syst Evol Microbiol. 2003;53(4):1149-1154."
763,"Nakajima K, Hirota K, Nodasaka Y, Yumoto I. Alkalibacterium iburiense sp. nov., an obligate alkaliphile that reduces an indigo dye. Int J Syst Evol Microbiol. 2005;55(4):1525-1530."
764,"Huber KJ, Wüst PK, Rhode M, Overmann J, Foesel BU. Aridibacter famidurans and Aridibacter kavangonensis, 2 novel species of Acidobacteria subdivision 4 isolated from semiarid savanna soil. Int J Syst Evol Microbiol. 2014;p. ijs-0."
765,"Yumoto I, Hirota K, Nodasaka Y, Yokota Y, Hoshino T, Nakajima K. Alkalibacterium psychrotolerans sp. nov., a psychrotolerant obligate alkaliphile that reduces an indigo dye. Int J Syst Evol Microbiol. 2004;54(6):2379-2383."
766,"Khelaifia S, Fardeau ML, Pradel N, Aussignargues C, Garel M, Tamburini C, et al. Desulfovibrio piezophilus sp. nov., a piezophilic, sulfatereducing bacterium isolated from wood falls in the Mediterranean Sea. Int J Syst Evol Microbiol. 2011;61(11):2706-2711."
767,"Golyshina OV, Yakimov MM, Lünsdorf H, Ferrer M, Nimtz M, Timmis KN, et al. Acidiplasma aeolicum gen. nov., sp. nov., a euryarchaeon of the family Ferroplasmaceae isolated from a hydrothermal pool, and transfer of Ferroplasma cupricumulans to Acidiplasma cupricumulans comb. nov. Int J Syst Evol Microbiol. 2009;59(11):2815-2823."
768,"Kulichevskaya IS, Suzina NE, Rijpstra WIC, Damsté JSS, Dedysh SN. Paludibaculum fermentans gen. nov., sp. nov., a facultative anaerobe capable of dissimilatory iron reduction from subdivision 3 of the Acidobacteria. Int J Syst Evol Microbiol. 2014;64(Pt 8):2857-2864."
769,"Gruber C, Legat A, Pfaffenhuemer M, Radax C, Weidler G, Busse HJ, et al. Halobacterium noricense sp. nov., an archaeal isolate from a bore core of an alpine Permian salt deposit, classification of Halobacterium sp. NRC-1 as a strain of H. salinarum and emended description of H. salinarum. Extremophiles. 2004;8(6):431-439."
770,"Ntougias S, Russell NJ. Alkalibacterium olivoapovliticus gen. nov., sp. nov., a new obligately alkaliphilic bacterium isolated from edible-olive wash-waters. Int J Syst Evol Microbiol. 2001;51(3):1161-1170."
771,"Spring S, Ludwig W, Marquez MC, Ventosa A, Schleifer KH. Halobacillus gen. nov., with descriptions of Halobacillus litoralis sp. nov. and Halobacillus trueperi sp. nov., and transfer of Sporosarcina halophila to Halobacillus halophilus comb. nov. Int J Syst Bacteriol. 1996;46(2):492-496."
772,"Pascual J, Wüst PK, Geppert A, Foesel BU, Huber KJ, Overmann J. Terriglobus albidus sp. nov., a novel acidobacterial species of the family Acidobacteriaceae isolated from Namibian semiarid savannah soil. Int J Syst Evol Microbiol. 2015;."
773,"Toffin L, Zink K, Kato C, Pignet P, Bidault A, Bienvenu N, et al. Marinilactibacillus piezotolerans sp. nov., a novel marine lactic acid bacterium isolated from deep sub-seafloor sediment of the Nankai Trough. Int J Syst Evol Microbiol. 2005;55(1):345-351."
774,"Soto-Ramírez N, Sánchez-Porro C, Rosas-Padilla S, Almodóvar K, Jiménez G, Machado-Rodríguez M, et al. Halobacillus mangrovi sp. nov., a moderately halophilic bacterium isolated from the black mangrove Avicennia germinans. Int J Syst Evol Microbiol. 2008;58(1):125-130."
775,"Yi H, Oh HM, Lee JH, Kim SJ, Chun J. Flavobacterium antarcticum sp. nov., a novel psychrotolerant bacterium isolated from the Antarctic. Int J Syst Evol Microbiol. 2005;55(2):637-641."
776,"Pugin B, Blamey JM, Baxter BK, Wiegel J. Amphibacillus cookii sp. nov., a facultatively aerobic, spore-forming, moderately halophilic, alkalithermotolerant bacterium. Int J Syst Evol Microbiol. 2012;62(Pt 9):2090-2096."
777,"Sun B, Cole JR, Sanford RA, Tiedje JM. Isolation and characterization of Desulfovibrio dechloracetivorans sp. nov., a marine dechlorinating bacterium growing by coupling the oxidation of acetate to the reductive dechlorination of 2-chlorophenol. Appl Environ Microbiol. 2000;66(6):2408-2413."
778,"Langendijk PS, Kulik EM, Sandmeier H, Meyer J, van der Hoeven JS. Isolation of Desulfomicrobium orale sp. nov. and Desulfovibrio strain NY682, oral sulfate-reducing bacteria involved in human periodontal disease. Int J Syst Evol Microbiol. 2001;51(3):1035-1044."
779,"Widdel F. New types of acetate-oxidizing, sulfate-reducing Desulfobacter species, D. hydrogenophilus sp. nov., D. latus sp. nov., and D. curvatus sp. nov. Arch Microbiol. 1987;148(4):286-291."
780,"Romano I, Lama L, Orlando P, Nicolaus B, Giordano A, Gambacorta A. Halomonas sinaiensis sp. nov., a novel halophilic bacterium isolated from a salt lake inside Ras Muhammad Park, Egypt. Extremophiles. 2007;11(6):789-796."
781,"Reichenbecher W, Schink B. Desulfovibrio inopinatus, sp. nov., a new sulfate-reducing bacterium that degrades hydroxyhydroquinone (1, 2, 4-trihydroxybenzene). Arch Microbiol. 1997;168(4):338-344."
782,"Zavarzina DG, Tourova TP, Kolganova TV, Boulygina ES, Zhilina TN. Description of Anaerobacillus alkalilacustre gen. nov., sp. nov.–Strictly anaerobic diazotrophic bacillus isolated from soda lake and transfer of Bacillus arseniciselenatis, Bacillus macyae, and Bacillus alkalidiazotrophicus to Anaerobacillus as the new combinations A. arseniciselenatis comb. nov., A. macyae comb. nov., and A. alkalidiazotrophicus comb. nov. Microbiology. 2009;78(6):723-731."
783,"Miroshnichenko ML, Rainey FA, Hippe H, Chernyh NA, Kostrikina NA, Bonch-Osmolovskaya EA. Desulfurella kamchatkensis sp. nov. and Desulfurella propionica sp. nov., new sulfur-respiring thermophilic bacteria from Kamchatka thermal environments. Int J Syst Bacteriol. 1998;48(2):475-479."
784,"Fröhlich J, Sass H, Babenzien HD, Kuhnigk T, Varma A, Saxena S, et al. Isolation of Desulfovibrio intestinalis sp. nov. from the hindgut of the lower termite Mastotermes darwiniensis. Can J Microbiol. 1999;45(2):145-152."
