GOLD_ID,NCBI_TAXONOMY_ID,DOMAIN,ORGANISM_NAME,SPECIES,METABOLISM
Go0012056,981214,BACTERIAL,Helicobacter pylori NQ352,Helicobacter pylori,Hydrogen oxidizer
Go0012057,981219,BACTERIAL,Helicobacter pylori NQ367,Helicobacter pylori,Hydrogen oxidizer
Go0012058,981216,BACTERIAL,Helicobacter pylori NQ392,Helicobacter pylori,Hydrogen oxidizer
Go0012059,981218,BACTERIAL,Helicobacter pylori NQ4060,Helicobacter pylori,Hydrogen oxidizer
Go0012060,981221,BACTERIAL,Helicobacter pylori NQ4191,Helicobacter pylori,Hydrogen oxidizer
Go0012061,102617,BACTERIAL,Helicobacter pylori SS1,Helicobacter pylori,Hydrogen oxidizer
Go0012062,1031535,BACTERIAL,Helicobacter pylori SS1_190,Helicobacter pylori,Hydrogen oxidizer
Go0012087,1010822,BACTERIAL,Escherichia coli 8.2256,Escherichia coli,Lactose fermenting
Go0012089,1010824,BACTERIAL,Escherichia coli 85.0143,Escherichia coli,Lactose fermenting
Go0012090,1010823,BACTERIAL,Escherichia coli 85.1284,Escherichia coli,Lactose fermenting
Go0012103,1037908,BACTERIAL,Klebsiella pneumoniae 1162281,Klebsiella pneumoniae,Lactose fermenting
Go0012104,1037890,BACTERIAL,Klebsiella pneumoniae JH1,Klebsiella pneumoniae,Lactose fermenting
Go0012113,1423815,BACTERIAL,Lactobacillus versmoldensis KCTC 3814,Lactobacillus versmoldensis,Homofermentative
Go0012145,1074493,BACTERIAL,Sphingobium yanoikuyae XLDN2-5,Sphingobium yanoikuyae,Degrades aromatic hydrocarbons
Go0012164,1344584,ARCHAEAL,Archaeoglobus fulgidus 7324,Archaeoglobus fulgidus,Sulfate reducer
Go0012345,858423,BACTERIAL,Bradyrhizobium arachidis USDA 3384,Bradyrhizobium arachidis,Nitrogen fixation
Go0012346,406819,BACTERIAL,Burkholderia sp. SJ98,Burkholderia sp. SJ98,Chlorophenol degrading
Go0012346,406819,BACTERIAL,Burkholderia sp. SJ98,Burkholderia sp. SJ98,Degrades aromatic hydrocarbons
Go0012346,406819,BACTERIAL,Burkholderia sp. SJ98,Burkholderia sp. SJ98,Degrades organic material
Go0012352,13134,BACTERIAL,Magnetospirillum sp. CP2,Magnetospirillum sp. CP2,Chlorate-reducer
Go0012352,13134,BACTERIAL,Magnetospirillum sp. CP2,Magnetospirillum sp. CP2,Fatty-acid-oxidizer
Go0012474,1072569,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A GZ9A00052,Salmonella enterica,Acetate producer
Go0012474,1072569,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A GZ9A00052,Salmonella enterica,Ethanol production
Go0012475,1072570,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A JX05-19,Salmonella enterica,Acetate producer
Go0012475,1072570,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A JX05-19,Salmonella enterica,Ethanol production
Go0012476,1072571,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A YN09620,Salmonella enterica,Acetate producer
Go0012476,1072571,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A YN09620,Salmonella enterica,Ethanol production
Go0012477,1072572,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A ZJ98-53,Salmonella enterica,Acetate producer
Go0012477,1072572,BACTERIAL,Salmonella enterica enterica sv. Paratyphi A ZJ98-53,Salmonella enterica,Ethanol production
Go0012495,203534,BACTERIAL,Dechlorobacter hydrogenophilus LT-1,Dechlorobacter hydrogenophilus,Chlorate-reducer
Go0012495,203534,BACTERIAL,Dechlorobacter hydrogenophilus LT-1,Dechlorobacter hydrogenophilus,Fatty-acid-oxidizer
Go0012495,203534,BACTERIAL,Dechlorobacter hydrogenophilus LT-1,Dechlorobacter hydrogenophilus,Nitrate reducer
Go0012496,28196,BACTERIAL,Arcobacter sp. CAB,Arcobacter sp. CAB,Chlorate-reducer
Go0012497,100767,BACTERIAL,Pseudomonas sp. PK,Pseudomonas sp. PK,Chlorate-reducer
Go0012497,100767,BACTERIAL,Pseudomonas sp. PK,Pseudomonas sp. PK,Fatty-acid-oxidizer
Go0012497,100767,BACTERIAL,Pseudomonas sp. PK,Pseudomonas sp. PK,Nitrate reducer
Go0012498,100868,BACTERIAL,Magnetospirillum sp. WD,Magnetospirillum sp. WD,Chlorate-reducer
Go0012498,100868,BACTERIAL,Magnetospirillum sp. WD,Magnetospirillum sp. WD,Fatty-acid-oxidizer
Go0012498,100868,BACTERIAL,Magnetospirillum sp. WD,Magnetospirillum sp. WD,Nitrate reducer
Go0012506,1052677,BACTERIAL,Escherichia coli O104:H4 H112180282,Escherichia coli,Acetate producer
Go0012506,1052677,BACTERIAL,Escherichia coli O104:H4 H112180282,Escherichia coli,Ethanol production
Go0012507,1069643,BACTERIAL,Escherichia coli O104:H4 H112180283,Escherichia coli,Acetate producer
Go0012507,1069643,BACTERIAL,Escherichia coli O104:H4 H112180283,Escherichia coli,Ethanol production
Go0012513,1073571,BACTERIAL,Paenibacillus riograndensis SBR5,Paenibacillus riograndensis,Nitrogen fixation
Go0012540,146937,BACTERIAL,Azospira sp. ZAP,Azospira sp. ZAP,Chlorate-reducer
Go0012540,146937,BACTERIAL,Azospira sp. ZAP,Azospira sp. ZAP,Fatty-acid-oxidizer
Go0012541,1114962,BACTERIAL,Actinoalloteichus spitiensis RMV-1378,Actinoalloteichus spitiensis,Acid-producing
Go0012542,1114961,BACTERIAL,Rhodococcus rhodochrous BKS6-46,Rhodococcus rhodochrous,Acid-producing
Go0012621,1051632,BACTERIAL,Sulfobacillus acidophilus TPY,Sulfobacillus acidophilus,Iron oxidizer
Go0012621,1051632,BACTERIAL,Sulfobacillus acidophilus TPY,Sulfobacillus acidophilus,Sulphide oxidizer
Go0012622,1051075,BACTERIAL,Paracoccus denitrificans SD1,Paracoccus denitrificans,Hydrogen oxidizer
Go0012622,1051075,BACTERIAL,Paracoccus denitrificans SD1,Paracoccus denitrificans,Stores polyhydroxybutyrate
Go0012725,1069533,BACTERIAL,Streptococcus infantarius infantarius CJ18,Streptococcus infantarius,Lactose fermenting
Go0012771,1288298,BACTERIAL,Roseovarius mucosus DSM 17069,Roseovarius mucosus,Acetate oxidizer
Go0012783,1129896,BACTERIAL,Rhodococcus opacus M213,Rhodococcus opacus,Naphthalene-degrading
Go0012817,1056818,BACTERIAL,Teredinibacter turnerae T8415,Teredinibacter turnerae,Cellulose degrader
Go0012817,1056818,BACTERIAL,Teredinibacter turnerae T8415,Teredinibacter turnerae,Dinitrogen-fixing
Go0012824,1054860,BACTERIAL,"Streptomyces purpureus KA281, ATCC 21405",Streptomyces purpureus,Bottromycin producer
Go0012824,1054860,BACTERIAL,"Streptomyces purpureus KA281, ATCC 21405",Streptomyces purpureus,Chloramphenicol producer
Go0012824,1054860,BACTERIAL,"Streptomyces purpureus KA281, ATCC 21405",Streptomyces purpureus,Fradicin producer
Go0012839,1033992,BACTERIAL,Pseudomonas oleovorans MOIL14HWK12,Pseudomonas oleovorans,Nitrogen fixation
Go0012840,1033993,BACTERIAL,Pseudomonas sp. MOIL14HWK12:I1,Pseudomonas sp. MOIL14HWK12:I1,Nitrogen fixation
Go0012841,1033994,BACTERIAL,Pseudomonas sp. MOIL14HWK12:I2,Pseudomonas sp. MOIL14HWK12:I2,Nitrogen fixation
Go0012860,1056820,BACTERIAL,Teredinibacter turnerae T7902,Teredinibacter turnerae,Cellulose degrader
Go0012860,1056820,BACTERIAL,Teredinibacter turnerae T7902,Teredinibacter turnerae,Dinitrogen-fixing
Go0012931,1056817,BACTERIAL,Teredinibacter turnerae T8602,Teredinibacter turnerae,Cellulose degrader
Go0012931,1056817,BACTERIAL,Teredinibacter turnerae T8602,Teredinibacter turnerae,Dinitrogen-fixing
Go0012955,1110509,ARCHAEAL,Methanothrix harundinacea 6Ac,Methanothrix harundinacea,Methanogen
Go0012959,1158291,BACTERIAL,"Thiomonas sp. FB-6, DSM 25805",Thiomonas sp. FB-6,Iron oxidizer
Go0012960,1158292,BACTERIAL,"Thiomonas sp. FB-Cd, DSM 25617",Thiomonas sp. FB-Cd,Iron oxidizer
Go0012961,1159870,BACTERIAL,"Bordetella sp. FB-8, DSM 24873",Bordetella sp. FB-8,Iron oxidizer
Go0012962,1158293,BACTERIAL,Oxalobacteraceae bacterium AB_14,Oxalobacteraceae bacterium AB_14,Manganese oxidizer
Go0012969,1120975,BACTERIAL,Alkalibacter saccharofermentans DSM 14828,Alkalibacter saccharofermentans,Saccharolytic
Go0012979,1120984,BACTERIAL,Amycolatopsis taiwanensis DSM 45107,Amycolatopsis taiwanensis,Nitrate reducer
Go0012982,1120988,BACTERIAL,Anaerobiospirillum succiniciproducens DSM 6400,Anaerobiospirillum succiniciproducens,Saccharolytic
Go0012993,36863,BACTERIAL,"Ideonella dechloratans Anox B, ATCC 51718",Ideonella dechloratans,Chlorate-reducer
Go0012993,36863,BACTERIAL,"Ideonella dechloratans Anox B, ATCC 51718",Ideonella dechloratans,Fatty-acid-oxidizer
Go0012994,100761,BACTERIAL,Dechloromarinus chlorophilus NSS,Dechloromarinus chlorophilus,Chlorate-reducer
Go0012995,548156,BACTERIAL,Propionivibrio militaris MP,Propionivibrio militaris,Chlorate-reducer
Go0013004,1121478,BACTERIAL,Diaphorobacter oryzae DSM 22780,Diaphorobacter oryzae,Denitrifying
Go0013005,1121479,BACTERIAL,Pseudodonghicola xiamenensis DSM 18339,Pseudodonghicola xiamenensis,Nitrate reducer
Go0013007,1121481,BACTERIAL,Dyadobacter alkalitolerans DSM 23607,Dyadobacter alkalitolerans,Nitrate reducer
Go0013008,1121482,BACTERIAL,Dyadobacter beijingensis DSM 21582,Dyadobacter beijingensis,Nitrate reducer
Go0013021,1121867,BACTERIAL,Enterovibrio calviensis DSM 14347,Enterovibrio calviensis,Nitrate reducer
Go0013024,1121870,BACTERIAL,Chryseobacterium tenax DSM 16811,Chryseobacterium tenax,Nitrate reducer
Go0013025,1121871,BACTERIAL,Eremococcus coleocola DSM 15696,Eremococcus coleocola,Nitrate reducer
Go0013033,604331,BACTERIAL,Meiothermus rufus DSM 22234,Meiothermus rufus,Nitrate reducer
Go0013035,1122223,BACTERIAL,Meiothermus timidus DSM 17022,Meiothermus timidus,Nitrate reducer
Go0013045,523845,ARCHAEAL,Methanothermococcus thermolithotrophicus DSM 2095,Methanothermococcus thermolithotrophicus,Methanogen
Go0013046,1122233,ARCHAEAL,Methermicoccus shengliensis DSM 18856,Methermicoccus shengliensis,Methanogen
Go0013053,1122239,BACTERIAL,Microbacterium luticocti DSM 19459,Microbacterium luticocti,Nitrate reducer
Go0013054,1122240,BACTERIAL,Microvirgula aerodenitrificans DSM 15089,Microvirgula aerodenitrificans,Nitrate reducer
Go0013066,1122599,BACTERIAL,Neptunomonas japonica DSM 18939,Neptunomonas japonica,Nitrate reducer
Go0013068,1122601,BACTERIAL,Nesiotobacter exalbescens DSM 16456,Nesiotobacter exalbescens,Nitrate reducer
Go0013076,1122609,BACTERIAL,Nocardioides halotolerans DSM 19273,Nocardioides halotolerans,Nitrate reducer
Go0013077,1122610,BACTERIAL,Nocardioides insulae DSM 17944,Nocardioides insulae,Nitrate reducer
Go0013081,1122613,BACTERIAL,Oceanicaulis alexandrii DSM 11625,Oceanicaulis alexandrii,Nitrate reducer
Go0013082,1122614,BACTERIAL,Pseudooceanicola nanhaiensis DSM 18065,Pseudooceanicola nanhaiensis,Nitrate reducer
Go0013083,1122615,BACTERIAL,Oceanobacter kriegii DSM 6294,Oceanobacter kriegii,Nitrate reducer
Go0013090,1122622,BACTERIAL,Ornithinimicrobium pekingense DSM 21552,Ornithinimicrobium pekingense,Nitrate reducer
Go0013097,1122919,BACTERIAL,Paenibacillus ginsengihumi DSM 21568,Paenibacillus ginsengihumi,Nitrate reducer
Go0013099,1122921,BACTERIAL,Paenibacillus massiliensis 2301065,Paenibacillus massiliensis,Nitrate reducer
Go0013100,1122922,BACTERIAL,Paenibacillus panacisoli DSM 21345,Paenibacillus panacisoli,Nitrate reducer
Go0013105,1122927,BACTERIAL,Paenibacillus terrigena DSM 21567,Paenibacillus terrigena,Nitrate reducer
Go0013106,1122928,BACTERIAL,Paludibacterium yongneupense DSM 18731,Paludibacterium yongneupense,Nitrate reducer
Go0013107,1122929,BACTERIAL,Pannonibacter phragmitetus DSM 14782,Pannonibacter phragmitetus,Nitrate reducer
Go0013110,1122932,BACTERIAL,Paracoccus kocurii DSM 8536,Paracoccus kocurii,Nitrate reducer
Go0013126,1035196,BACTERIAL,Peptostreptococcus anaerobius DSM 2949,Peptostreptococcus anaerobius,Saccharolytic
Go0013127,1122951,BACTERIAL,Perlucidibaca piscinae DSM 21586,Perlucidibaca piscinae,Nitrate reducer
Go0013128,1122952,BACTERIAL,Persicirhabdus sediminis DSM 22463,Persicirhabdus sediminis,Nitrate reducer
Go0013129,1122953,BACTERIAL,Petrotoga halophila DSM 16923,Petrotoga halophila,Sulfur reducer
Go0013131,156203,BACTERIAL,Petrotoga olearia DSM 13574,Petrotoga olearia,Sulfur reducer
Go0013135,1122959,BACTERIAL,Photobacterium halotolerans DSM 18316,Photobacterium halotolerans,Nitrate reducer
Go0013139,1122962,BACTERIAL,Pleomorphomonas koreensis DSM 23070,Pleomorphomonas koreensis,Nitrogen fixation
Go0013142,1385511,BACTERIAL,Pontibacillus marinus BH030004,Pontibacillus marinus,Nitrate reducer
Go0013145,1122969,BACTERIAL,Ponticoccus litoralis DSM 18986,Ponticoccus litoralis,Nitrate reducer
Go0013155,1122980,BACTERIAL,Prevotella baroniae DSM 16972,Prevotella baroniae,Saccharolytic
Go0013161,1122986,BACTERIAL,Prevotella maculosa DSM 19339,Prevotella maculosa,Saccharolytic
Go0013162,1122987,BACTERIAL,Prevotella micans DSM 21469,Prevotella micans,Saccharolytic
Go0013163,1122988,BACTERIAL,Prevotella nanceiensis DSM 19126,Prevotella nanceiensis,Saccharolytic
Go0013167,1122992,BACTERIAL,"Prevotella timonensis 4401737, DSM 22865",Prevotella timonensis,Saccharolytic
Go0013168,1122994,BACTERIAL,Propionibacterium acidifaciens DSM 21887,Propionibacterium acidifaciens,Saccharolytic
Go0013180,1123006,BACTERIAL,Propionivibrio pelophilus DSM 12018,Propionivibrio pelophilus,Nitrate reducer
Go0013200,1123025,BACTERIAL,Pseudonocardia spinosispora DSM 44797,Pseudonocardia spinosispora,Nitrate reducer
Go0013204,1123029,BACTERIAL,Pseudoxanthobacter soli DSM 19599,Pseudoxanthobacter soli,Nitrogen fixation
Go0013209,1123033,BACTERIAL,Psychrobacter lutiphocae DSM 21542,Psychrobacter lutiphocae,Nitrate reducer
Go0013210,1123034,BACTERIAL,Psychrobacter phenylpyruvicus DSM 7000,Psychrobacter phenylpyruvicus,Nitrate reducer
Go0013216,1123054,BACTERIAL,Rheinheimera perlucida DSM 18276,Rheinheimera perlucida,Nitrate reducer
Go0013217,1123055,BACTERIAL,Pararheinheimera texasensis DSM 17496,Pararheinheimera texasensis,Nitrate reducer
Go0013219,293050,BACTERIAL,Rhodococcus kroppenstedtii DSM 44908,Rhodococcus kroppenstedtii,Nitrate reducer
Go0013222,1123059,BACTERIAL,Robiginitomaculum antarcticum DSM 21748,Robiginitomaculum antarcticum,Nitrate reducer
Go0013224,1123061,BACTERIAL,Roseomonas lacus DSM 19439,Roseomonas lacus,Nitrate reducer
Go0013227,1123065,BACTERIAL,Ruania albidiflava DSM 18029,Ruania albidiflava,Nitrate reducer
Go0013230,1123069,BACTERIAL,Rubellimicrobium thermophilum DSM 16684,Rubellimicrobium thermophilum,Cellobiose-degrading
Go0013231,1123070,BACTERIAL,Rubritalea marina DSM 17716,Rubritalea marina,Nitrate reducer
Go0013243,1123228,BACTERIAL,Saccharospirillum impatiens DSM 12546,Saccharospirillum impatiens,Nitrate reducer
Go0013247,1123232,BACTERIAL,Salinicoccus kunmingensis DSM 17847,Salinicoccus kunmingensis,Nitrate reducer
Go0013254,1123239,BACTERIAL,Salsuginibacillus kocurii DSM 18087,Salsuginibacillus kocurii,Nitrate reducer
Go0013256,1123241,BACTERIAL,Nakamurella lactea DSM 19367,Nakamurella lactea,Nitrate reducer
Go0013267,713585,BACTERIAL,Thioalkalivibrio paradoxus ARh 1,Thioalkalivibrio paradoxus,Sulfur oxidizer
Go0013273,1123226,BACTERIAL,Saccharibacillus kuerlensis DSM 22868,Saccharibacillus kuerlensis,Nitrate reducer
Go0013274,1123247,BACTERIAL,Sediminimonas qiaohouensis DSM 21189,Sediminimonas qiaohouensis,Nitrate reducer
Go0013281,1117647,BACTERIAL,Simiduia agarivorans SA1,Simiduia agarivorans,Nitrate reducer
Go0013292,1123265,BACTERIAL,Sphingobacterium thalpophilum DSM 11723,Sphingobacterium thalpophilum,Nitrate reducer
Go0013297,1123269,BACTERIAL,"Sphingomonas sanxanigenens DSM 19645, NX02",Sphingomonas sanxanigenens,Nitrate reducer
Go0013298,1123270,BACTERIAL,Sphingopyxis baekryungensis DSM 16222,Sphingopyxis baekryungensis,Nitrate reducer
Go0013321,205326,BACTERIAL,Clostridium estertheticum laramiense DSM 14864,Clostridium estertheticum,Saccharolytic
Go0013323,47679,BACTERIAL,Sporomusa sphaeroides E,Sporomusa sphaeroides,Acetogen
Go0013324,84022,BACTERIAL,"Clostridium aceticum, DSM 1496",Clostridium aceticum,Acetogen
Go0013334,1123293,BACTERIAL,Stackebrandtia albiflava DSM 45044,Stackebrandtia albiflava,Nitrate reducer
Go0013366,1123325,BACTERIAL,Sulfurihydrogenibium subterraneum DSM 15120,Sulfurihydrogenibium subterraneum,Nitrate reducer
Go0013367,1123326,BACTERIAL,Sulfurospirillum arcachonense DSM 9755,Sulfurospirillum arcachonense,Sulfur reducer
Go0013384,1345695,BACTERIAL,Clostridium saccharobutylicum DSM 13864,Clostridium saccharobutylicum,Solvent producer
Go0013410,1121265,BACTERIAL,Caminibacter hydrogeniphilus DSM 14510,Caminibacter hydrogeniphilus,Hydrogen oxidizer
Go0013410,1121265,BACTERIAL,Caminibacter hydrogeniphilus DSM 14510,Caminibacter hydrogeniphilus,Sulfur reducer
Go0013417,1121272,BACTERIAL,Catelliglobosispora koreensis DSM 44566,Catelliglobosispora koreensis,Nitrate reducer
Go0013431,38313,BACTERIAL,Shewanella algae ACDC,Shewanella algae,Chlorate-reducer
Go0013438,1121878,BACTERIAL,Ferrimonas futtsuensis DSM 18154,Ferrimonas futtsuensis,Selenate reducer
Go0013439,1121879,BACTERIAL,Ferrimonas kyonanensis DSM 18153,Ferrimonas kyonanensis,Selenate reducer
Go0013491,1121881,BACTERIAL,Ferrithrix thermotolerans DSM 19514,Ferrithrix thermotolerans,Iron oxidizer
Go0013491,1121881,BACTERIAL,Ferrithrix thermotolerans DSM 19514,Ferrithrix thermotolerans,Iron reducer
Go0013500,1121889,BACTERIAL,Flavobacterium filum DSM 17961,Flavobacterium filum,Nitrate reducer
Go0013501,1121890,BACTERIAL,Flavobacterium frigidarium DSM 17623,Flavobacterium frigidarium,Xylan degrader
Go0013519,1116375,BACTERIAL,Vibrio sp. EJY3,Vibrio sp. EJY3,Saccharolytic
Go0013534,1121102,BACTERIAL,Campylobacter ureolyticus DSM 20703,Campylobacter ureolyticus,Nitrate reducer
Go0013535,1121103,BACTERIAL,Balneatrix alpica DSM 16621,Balneatrix alpica,Nitrate reducer
Go0013549,99656,BACTERIAL,Lachnoclostridium fimetarium DSM 9179,Lachnoclostridium fimetarium,Saccharolytic
Go0013570,570952,BACTERIAL,Fodinicurvata sediminis DSM 21159,Fodinicurvata sediminis,Nitrate reducer
Go0013574,1121908,BACTERIAL,Fusibacter paucivorans DSM 12116,Fusibacter paucivorans,Thiosulfate reducer
Go0013575,1121909,BACTERIAL,Gaetbulibacter saemankumensis DSM 17032,Gaetbulibacter saemankumensis,Nitrate reducer
Go0013577,1121911,BACTERIAL,Garciella nitratireducens DSM 15102,Garciella nitratireducens,Nitrate reducer
Go0013577,1121911,BACTERIAL,Garciella nitratireducens DSM 15102,Garciella nitratireducens,Thiosulfate reducer
Go0013579,1121913,BACTERIAL,Gelria glutamica DSM 14054,Gelria glutamica,Saccharolytic
Go0013582,483547,BACTERIAL,Geoalkalibacter subterraneus Red1,Geoalkalibacter subterraneus,Acetate oxidizer
Go0013582,483547,BACTERIAL,Geoalkalibacter subterraneus Red1,Geoalkalibacter subterraneus,Iron reducer
Go0013582,483547,BACTERIAL,Geoalkalibacter subterraneus Red1,Geoalkalibacter subterraneus,Metal reducer
Go0013605,1121116,BACTERIAL,Brachymonas chironomi DSM 19884,Brachymonas chironomi,Nitrate reducer
Go0013612,1121123,BACTERIAL,Brevundimonas aveniformis DSM 17977,Brevundimonas aveniformis,Nitrate reducer
Go0013617,1121127,BACTERIAL,Paraburkholderia nodosa DSM 21604,Paraburkholderia nodosa,Nitrogen fixation
Go0013653,1121928,BACTERIAL,Gordonia shandongensis DSM 45094,Gordonia shandongensis,Nitrate reducer
Go0013654,1121929,BACTERIAL,Gracilibacillus lacisalsi DSM 19029,Gracilibacillus lacisalsi,Nitrate reducer
Go0013659,1121934,BACTERIAL,Gulosibacter molinativorax DSM 13485,Gulosibacter molinativorax,Nitrate reducer
Go0013664,1121939,BACTERIAL,Halomonas anticariensis FP35,Halomonas anticariensis,Nitrate reducer
Go0013702,1121943,BACTERIAL,Halomonas lutea DSM 23508,Halomonas lutea,Nitrate reducer
Go0013704,1121945,ARCHAEAL,Halorubrum ezzemoulense DSM 17463,Halorubrum ezzemoulense,Nitrate reducer
Go0013705,1121946,BACTERIAL,Hamadaea tsunoensis DSM 44101,Hamadaea tsunoensis,Nitrate reducer
Go0013711,1121952,BACTERIAL,Humibacter albus DSM 18994,Humibacter albus,Nitrate reducer
Go0013759,1121388,BACTERIAL,Derxia gummosa DSM 723,Derxia gummosa,Nitrogen fixer- aerobic
Go0013806,1121390,BACTERIAL,Desulfacinum hydrothermale DSM 13146,Desulfacinum hydrothermale,Sulfate reducer
Go0013807,1121391,BACTERIAL,Desulfacinum infernum DSM 9756,Desulfacinum infernum,Sulfate reducer
Go0013808,1121392,BACTERIAL,Desulfatibacillum aliphaticivorans DSM 15576,Desulfatibacillum aliphaticivorans,Sulfate reducer
Go0013809,1121393,BACTERIAL,Desulfatibacillum alkenivorans DSM 16219,Desulfatibacillum alkenivorans,Sulfate reducer
Go0013810,1121394,BACTERIAL,Desulfatirhabdium butyrativorans DSM 18734,Desulfatirhabdium butyrativorans,Sulfate reducer
Go0013810,1121394,BACTERIAL,Desulfatirhabdium butyrativorans DSM 18734,Desulfatirhabdium butyrativorans,Thiosulfate reducer
Go0013812,1121396,BACTERIAL,Desulfobacter curvatus DSM 3379,Desulfobacter curvatus,Sulfate reducer
Go0013812,1121396,BACTERIAL,Desulfobacter curvatus DSM 3379,Desulfobacter curvatus,Thiosulfate reducer
Go0013813,2292,BACTERIAL,Desulfobacter latus DSM 3381,Desulfobacter latus,Sulfate reducer
Go0013814,1121398,BACTERIAL,Desulfobacter vibrioformis DSM 8776,Desulfobacter vibrioformis,Sulfate reducer
Go0013815,1121399,BACTERIAL,Desulfatiglans anilini DSM 4660,Desulfatiglans anilini,Sulfate reducer
Go0013818,1121402,BACTERIAL,Desulfobulbus elongatus DSM 2908,Desulfobulbus elongatus,Sulfate reducer
Go0013819,1121403,BACTERIAL,Desulfobulbus japonicus DSM 18378,Desulfobulbus japonicus,Sulfate reducer
Go0013820,1121404,BACTERIAL,Desulfobulbus mediterraneus DSM 13871,Desulfobulbus mediterraneus,Sulfate reducer
Go0013823,1121407,BACTERIAL,Desulfofaba fastidiosa DSM 15249,Desulfofaba fastidiosa,Sulfate reducer
Go0013824,1121408,BACTERIAL,Desulfofaba gelida DSM 12344,Desulfofaba gelida,Sulfate reducer
