PROJECT_ID	ORGANISM_ID	PROJECT_STATUS	ANALYSIS_PROJECT_ID	EST_SIZE
128717	120821	Permanent Draft	109308	2034721
128718	120822	Permanent Draft	109326	2027449
128720	120824	Permanent Draft	109323	2015860
127362	120068	Permanent Draft	104456	3673804
127363	120069	Permanent Draft	104449	3962632
124445	118885	Permanent Draft	100657	1793746
124447	118887	Permanent Draft	100806	1664221
124462	118902	Permanent Draft	111067	1601161
124472	118912	Permanent Draft	100782	3444070
124473	118913	Permanent Draft	100730	4252395
130677	122717	Permanent Draft	109810	5046395
130680	122720	Permanent Draft	109797	4944619
130681	122721	Permanent Draft	109803	4968606
130682	122722	Permanent Draft	109798	4963414
129316	121420	Permanent Draft	109408	7117142
129318	121422	Permanent Draft	109217	7083307
129319	121423	Permanent Draft	109178	6997741
129320	121424	Permanent Draft	109410	7001773
129321	121425	Permanent Draft	109180	6965617
129322	121426	Permanent Draft	109153	5686438
129324	121428	Permanent Draft	109160	4378579
129326	121430	Permanent Draft	109158	4542244
129327	121431	Permanent Draft	109157	4631559
128721	120825	Permanent Draft	110054	2108481
128726	120830	Permanent Draft	109334	2101038
128727	120831	Permanent Draft	109292	2097806
128728	120832	Permanent Draft	110549	2016599
128729	120833	Permanent Draft	109307	2071550
124204	118644	Permanent Draft	100537	4752152
124205	118645	Permanent Draft	100704	3964953
124206	118646	Permanent Draft	100708	5743871
124207	118647	Permanent Draft	100705	6716696
124210	118650	Permanent Draft	115642	2381498
124212	118652	Permanent Draft	100766	8797166
124214	118654	Permanent Draft	101716	8091718
143737	118655	Permanent Draft	126733	8205302
124215	118655	Permanent Draft	100757	9040322
129622	121726	Permanent Draft	109640	4849083
127365	120071	Permanent Draft	104451	13236837
127366	120072	Permanent Draft	104453	8039558
127367	120073	Permanent Draft	104426	3772491
127368	120074	Permanent Draft	104459	4441008
127378	120081	Permanent Draft	104381	2150296
127382	120085	Permanent Draft	104351	4168132
127390	120093	Permanent Draft	104359	2104115
127391	120094	Permanent Draft	104393	5225716
127393	120096	Permanent Draft	104392	4710577
127398	120101	Permanent Draft	104365	1883418
127400	120103	Permanent Draft	104363	1880668
125357	119432	Permanent Draft	102378	4942144
129342	121446	Permanent Draft	109159	5330876
129363	121467	Permanent Draft	109112	8824008
129364	121468	Permanent Draft	109111	5229156
129365	121469	Permanent Draft	109113	6782199
129366	121470	Permanent Draft	109115	8711987
129532	121636	Permanent Draft	109648	4911835
129533	121637	Permanent Draft	109632	4959512
129534	121638	Permanent Draft	109612	4962984
129538	121642	Permanent Draft	109553	4959953
129539	121643	Permanent Draft	109572	4958103
129541	121645	Permanent Draft	109644	4913379
124226	118666	Complete and Published	100952	1512449
124229	118669	Permanent Draft	100549	4588648
124236	118676	Permanent Draft	100690	3163958
124237	118677	Permanent Draft	100693	3273652
124245	118685	Permanent Draft	100714	3721735
124632	119072	Permanent Draft	100556	5328132
124639	119079	Permanent Draft	100810	2567087
124640	119080	Permanent Draft	100678	5964313
124647	119087	Complete and Published	100961	4757879
125358	119433	Permanent Draft	102259	4785251
125359	119434	Permanent Draft	102320	5046934
125360	119435	Permanent Draft	102356	5009159
125361	119436	Permanent Draft	102358	4845603
125363	119438	Permanent Draft	102388	4656797
125364	119439	Permanent Draft	102411	5085899
125365	119440	Permanent Draft	102413	5014728
125366	119441	Permanent Draft	102414	4881596
125367	119442	Permanent Draft	102415	6577605
125369	119444	Permanent Draft	102441	6368454
125371	119446	Permanent Draft	102448	4708630
125373	119448	Permanent Draft	102450	4533613
125430	119505	Permanent Draft	102087	3874254
125432	119507	Permanent Draft	102141	3575694
125433	119508	Permanent Draft	102095	4798932
129543	121647	Permanent Draft	109607	4957579
129545	121649	Permanent Draft	109561	4960713
130130	122234	Permanent Draft	109230	4343815
130131	122235	Permanent Draft	109317	4340118
130133	122237	Permanent Draft	109329	4371145
130134	122238	Permanent Draft	109285	4344661
130135	122239	Permanent Draft	109316	4358475
130136	122240	Permanent Draft	109249	4342525
130139	122243	Permanent Draft	109282	4349595
130172	122276	Permanent Draft	109312	4364052
130173	122277	Permanent Draft	106366	4342840
124648	119088	Complete and Published	173021	1640878
124649	119089	Complete and Published	100954	2846866
124649	119089	Complete and Published	111302	2889613
124651	119091	Permanent Draft	100832	2777684
124653	119093	Permanent Draft	255818	2750540
124658	119098	Complete and Published	100882	2419762
124662	119102	Permanent Draft	157491	1993890
124664	119104	Permanent Draft	100823	2166423
125374	119449	Permanent Draft	102451	4709617
124327	118767	Permanent Draft	100762	2855818
124328	118768	Permanent Draft	104820	4893300
124331	118771	Permanent Draft	100793	5600947
124332	118772	Permanent Draft	100659	4757054
124334	118774	Permanent Draft	100685	3771912
124339	118779	Permanent Draft	128842	3755556
124343	118783	Permanent Draft	100707	6344422
124344	118784	Permanent Draft	100775	6443536
124346	118786	Permanent Draft	100825	2202063
125434	119509	Permanent Draft	102152	4042819
125435	119510	Permanent Draft	102222	4158469
125436	119511	Permanent Draft	102191	3692460
125438	119513	Permanent Draft	102123	3839507
125439	119514	Permanent Draft	102245	6621700
125440	119515	Permanent Draft	102246	6523787
125442	119517	Permanent Draft	102248	5756404
125443	119518	Permanent Draft	102251	3676263
125447	119522	Permanent Draft	102107	3425771
125448	119523	Permanent Draft	102143	5731501
125449	119524	Permanent Draft	102177	2789653
124479	118919	Permanent Draft	100797	6516009
130218	122287	Permanent Draft	109049	5134350
130219	122288	Permanent Draft	109010	5077435
130222	122291	Permanent Draft	109025	4930788
130223	122292	Permanent Draft	109024	5049586
130224	122293	Permanent Draft	109051	5018378
130683	122723	Permanent Draft	109799	4950925
130684	122724	Permanent Draft	109800	4951932
130686	122726	Permanent Draft	109802	4968271
130687	122727	Permanent Draft	109796	4998833
130722	122762	Permanent Draft	106594	5076671
130724	122764	Permanent Draft	109814	5125155
130732	122771	Permanent Draft	109815	1850802
130733	122772	Permanent Draft	109816	1883916
125292	119367	Permanent Draft	102337	4465774
125297	119372	Permanent Draft	102346	5423799
125306	119381	Permanent Draft	102437	4300541
124348	118788	Permanent Draft	100653	4801401
124349	118789	Complete and Published	114864	532684
124954	119214	Permanent Draft	101194	2960910
124481	118921	Permanent Draft	100827	6318000
124484	118924	Permanent Draft	100830	6308689
124485	118925	Permanent Draft	100676	4977159
124487	118927	Permanent Draft	100666	5055283
124488	118928	Permanent Draft	100670	5010013
124489	118929	Permanent Draft	100661	4947539
124500	118940	Permanent Draft	100675	5011634
124502	118942	Permanent Draft	157487	2636140
130734	122773	Permanent Draft	109817	1717597
130735	122774	Permanent Draft	109818	1706660
130737	122776	Permanent Draft	109819	1793411
130739	122778	Permanent Draft	109931	1690835
130740	122779	Permanent Draft	109930	1708900
129367	121471	Permanent Draft	109114	7941617
129368	121472	Permanent Draft	109116	8893940
129370	121474	Permanent Draft	109155	4755707
129371	121475	Permanent Draft	109156	4924078
129372	121476	Permanent Draft	109948	5320574
129373	121477	Permanent Draft	109950	5051295
129374	121478	Permanent Draft	109949	5565184
129377	121481	Permanent Draft	109177	7187682
125308	119383	Permanent Draft	102312	5143223
125309	119384	Permanent Draft	102314	5303880
125310	119385	Permanent Draft	102316	4982392
125311	119386	Permanent Draft	102318	5031274
125312	119387	Permanent Draft	102319	5005286
125314	119389	Permanent Draft	102323	5260378
125316	119391	Permanent Draft	102326	4746437
125317	119392	Permanent Draft	102447	5247959
125318	119393	Permanent Draft	102328	4645412
124248	118688	Permanent Draft	100703	3281572
124994	119228	Permanent Draft	103963	9234445
127401	120104	Permanent Draft	104362	1842330
127402	120105	Permanent Draft	104400	2160162
127403	120106	Permanent Draft	104357	1864477
127405	120108	Permanent Draft	104367	2057956
127406	120109	Permanent Draft	104371	2030882
127418	120121	Permanent Draft	104418	2021307
127425	120128	Permanent Draft	104416	2042259
127428	120131	Permanent Draft	104412	1909978
129378	121482	Permanent Draft	109211	7077952
129379	121483	Permanent Draft	109423	7094195
129380	121484	Permanent Draft	109247	7081289
129381	121485	Permanent Draft	109235	7086380
129383	121487	Permanent Draft	109216	7108745
129385	121489	Permanent Draft	109398	7124891
129546	121650	Permanent Draft	109744	4955178
129547	121651	Permanent Draft	109659	4958220
129549	121653	Permanent Draft	109558	4958442
129550	121654	Permanent Draft	109614	4958406
129551	121655	Permanent Draft	109611	4954608
129552	121656	Permanent Draft	110537	4953880
124249	118689	Permanent Draft	100702	3281707
124251	118691	Permanent Draft	100790	1947484
124252	118692	Permanent Draft	100791	1771104
124253	118693	Permanent Draft	100792	1790748
124254	118694	Permanent Draft	100750	7308638
124259	118699	Permanent Draft	100741	6022993
124260	118700	Permanent Draft	100736	6137517
124261	118701	Permanent Draft	100740	5501916
124265	118705	Permanent Draft	100752	6189037
124267	118707	Permanent Draft	100739	6147550
124268	118708	Permanent Draft	100738	5943448
124665	119105	Complete and Published	100959	1943415
127432	120135	Permanent Draft	104415	1931095
127437	120140	Permanent Draft	104354	2544367
127439	120142	Permanent Draft	104355	4917070
127440	120143	Permanent Draft	104401	1863854
125376	119451	Permanent Draft	102443	4536885
125378	119453	Permanent Draft	102290	5390593
125379	119454	Permanent Draft	102291	5419872
125380	119455	Permanent Draft	102277	4822147
125382	119457	Permanent Draft	102262	3765831
125384	119459	Permanent Draft	102267	3204003
128252	120373	Permanent Draft	105828	4959778
128253	120374	Permanent Draft	105826	4232065
128254	120375	Permanent Draft	105834	6440652
129559	121663	Permanent Draft	110529	4952423
129563	121667	Permanent Draft	110456	4928295
129567	121671	Permanent Draft	110442	4870152
129568	121672	Permanent Draft	110509	4907384
129580	121684	Permanent Draft	106474	4936992
129581	121685	Permanent Draft	106473	4946930
130226	122295	Permanent Draft	109055	5061697
130227	122296	Permanent Draft	109017	4979793
130229	122298	Permanent Draft	109006	5047822
130230	122299	Permanent Draft	109054	4968049
130231	122300	Permanent Draft	109053	5011881
130234	122303	Permanent Draft	109057	5049824
124666	119106	Complete and Published	100947	1896976
124667	119107	Complete and Published	100925	1876516
124668	119108	Complete and Published	100935	8207742
124681	119121	Permanent Draft	100831	2379636
124686	119126	Permanent Draft	100819	4094009
124687	119127	Permanent Draft	100816	4030748
124690	119130	Permanent Draft	100715	1229715
124692	119132	Permanent Draft	100763	2492680
125385	119460	Permanent Draft	102407	4201813
125386	119461	Permanent Draft	102269	4313322
125387	119462	Permanent Draft	102263	4703275
125388	119463	Permanent Draft	102271	4216368
125390	119465	Permanent Draft	102273	3804425
125392	119467	Permanent Draft	102300	3733197
125393	119468	Permanent Draft	102274	4001919
124354	118794	Permanent Draft	100701	5167913
124360	118800	Permanent Draft	100850	3280409
124366	118806	Complete and Published	100902	4708710
124368	118808	Permanent Draft	100629	5271152
124369	118809	Permanent Draft	100630	4846398
128261	120381	Permanent Draft	105815	2277081
125450	119525	Permanent Draft	102148	5083237
125451	119526	Permanent Draft	102155	5708754
125453	119528	Permanent Draft	102085	5357871
125455	119530	Permanent Draft	102186	5218014
125456	119531	Permanent Draft	102187	5511711
125457	119532	Permanent Draft	102138	4392972
125458	119533	Permanent Draft	102134	4654705
125459	119534	Permanent Draft	102238	4247614
125462	119537	Permanent Draft	102118	3919126
130235	122304	Permanent Draft	109013	4964235
130238	122307	Permanent Draft	109068	4968790
130240	122309	Permanent Draft	109065	5034114
130241	122310	Permanent Draft	109064	5029093
130242	122311	Permanent Draft	109063	4938757
130243	122312	Permanent Draft	109050	5035296
130244	122313	Permanent Draft	109045	4989171
130742	122781	Permanent Draft	109928	1736017
130743	122782	Permanent Draft	109927	1706627
130744	122783	Permanent Draft	109926	1716152
130747	122786	Permanent Draft	109925	1714190
130749	122788	Permanent Draft	109916	1732668
130752	122791	Permanent Draft	109914	1696246
127189	120032	Permanent Draft	104643	5508099
124370	118810	Permanent Draft	100582	5418181
124371	118811	Permanent Draft	100606	4775928
124372	118812	Permanent Draft	100583	5059876
124373	118813	Permanent Draft	100584	5304852
124377	118817	Permanent Draft	100608	5289881
124378	118818	Permanent Draft	100585	5150865
124379	118819	Permanent Draft	100609	5353969
124382	118822	Permanent Draft	100586	5044563
124383	118823	Permanent Draft	100634	5073393
124385	118825	Permanent Draft	100611	5052442
126621	119735	Permanent Draft	104023	2374692
133431	125158	Permanent Draft	112415	821159
133432	125159	Permanent Draft	112416	820447
133433	125160	Permanent Draft	112424	819067
133434	125161	Permanent Draft	112425	820180
133436	125163	Permanent Draft	112265	2075229
133439	125166	Permanent Draft	112272	2102076
131801	123598	Permanent Draft	111658	2326687
131802	123599	Permanent Draft	111695	2125255
131805	123602	Permanent Draft	111580	6338140
131806	123603	Permanent Draft	111567	3294717
131809	123606	Permanent Draft	111602	6935890
131812	123609	Permanent Draft	111686	4857813
133090	124828	Permanent Draft	113312	4519582
133094	124832	Permanent Draft	113395	4830301
133099	124837	Permanent Draft	113239	4955557
133103	124841	Permanent Draft	113267	4881674
133105	124843	Permanent Draft	113342	4895248
133107	124845	Permanent Draft	113269	4983913
133110	124848	Permanent Draft	112970	2527818
133112	124850	Permanent Draft	111906	3608646
133121	124859	Permanent Draft	113199	2833460
133124	124862	Permanent Draft	112655	1610728
133568	125286	Permanent Draft	112105	3868118
133571	125289	Permanent Draft	112100	3843563
133572	125290	Permanent Draft	112099	3661714
133881	125595	Permanent Draft	112454	9097495
133882	125596	Permanent Draft	112455	6421263
133884	125598	Permanent Draft	112457	6953866
133885	125599	Permanent Draft	112460	8502074
133886	125600	Permanent Draft	112461	9777798
133887	125601	Permanent Draft	112463	9120184
133889	125603	Permanent Draft	112498	6687022
131772	123569	Permanent Draft	111710	3205039
132019	123814	Complete and Published	111744	2809171
132052	123846	Permanent Draft	113159	4455315
132064	123858	Permanent Draft	113449	2955896
132070	123863	Permanent Draft	111977	4285339
132095	123888	Permanent Draft	112873	5191343
132114	123906	Permanent Draft	112082	2843180
132462	124218	Permanent Draft	111868	1917089
132464	124220	Permanent Draft	111866	1856004
132465	124221	Permanent Draft	111871	1881913
132466	124222	Permanent Draft	111870	1867715
132467	124223	Permanent Draft	111872	1836078
