species_tax_id,species,host,data_source,pathogen
511,Alcaligenes faecalis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
518,Bordetella bronchiseptica,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
519,Bordetella parapertussis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
520,Bordetella pertussis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
521,Bordetella avium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
529,Ochrobactrum anthropi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
536,Chromobacterium violaceum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
539,Eikenella corrodens,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
545,Citrobacter koseri,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
546,Citrobacter freundii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
548,Klebsiella aerogenes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
549,Pantoea agglomerans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
550,Enterobacter cloacae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
562,Escherichia coli,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
564,Escherichia fergusonii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
565,Atlantibacter hermannii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
566,Escherichia vulneris,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
569,Hafnia alvei,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
571,Klebsiella oxytoca,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
573,Klebsiella pneumoniae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
580,Kluyvera cryocrescens,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
582,Morganella morganii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
584,Proteus mirabilis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
585,Proteus vulgaris,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
587,Providencia rettgeri,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
588,Providencia stuartii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
614,Serratia liquefaciens,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
615,Serratia marcescens,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
621,Shigella boydii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
622,Shigella dysenteriae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
623,Shigella flexneri,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
624,Shigella sonnei,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
630,Yersinia enterocolitica,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
631,Yersinia intermedia,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
632,Yersinia pestis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
633,Yersinia pseudotuberculosis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
636,Edwardsiella tarda,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
644,Aeromonas hydrophila,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
646,Aeromonas sobria,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
648,Aeromonas caviae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
650,Aeromonas jandaei,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
652,Aeromonas schubertii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
656,Aeromonas allosaccharophila,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
663,Vibrio alginolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
666,Vibrio cholerae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
670,Vibrio parahaemolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
672,Vibrio vulnificus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
673,Grimontia hollisae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
674,Vibrio mimicus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
675,Vibrio cincinnatiensis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
676,Vibrio fluvialis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
703,Plesiomonas shigelloides,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
714,Aggregatibacter actinomycetemcomitans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
715,Actinobacillus pleuropneumoniae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
716,Actinobacillus suis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
717,Actinobacillus capsulatus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
718,Actinobacillus equuli,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
719,Actinobacillus hominis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
720,Actinobacillus lignieresii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
722,Actinobacillus seminis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
723,Actinobacillus ureae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
727,Haemophilus influenzae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
728,Avibacterium paragallinarum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
729,Haemophilus parainfluenzae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
731,Histophilus somni,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
733,Haemophilus haemoglobinophilus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
734,Haemophilus paracuniculus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
735,Haemophilus parahaemolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
736,Haemophilus paraphrohaemolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
738,[Haemophilus] parasuis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
739,Aggregatibacter segnis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
747,Pasteurella multocida,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
749,[Pasteurella] aerogenes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
750,Gallibacterium anatis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
751,Avibacterium avium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
752,Pasteurella bettyae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
753,Pasteurella canis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
754,Pasteurella dagmatis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
755,Avibacterium gallinarum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
757,[Pasteurella] mairii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
758,Rodentibacter pneumotropicus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
760,Pasteurella stomatis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
761,Pasteurella testudinis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
774,Bartonella bacilliformis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
777,Coxiella burnetii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
781,Rickettsia conorii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
782,Rickettsia prowazekii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
783,Rickettsia rickettsii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
784,Orientia tsutsugamushi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
785,Rickettsia typhi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
788,Rickettsia canadensis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
803,Bartonella quintana,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
807,Bartonella elizabethae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
813,Chlamydia trachomatis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
817,Bacteroides fragilis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
818,Bacteroides thetaiotaomicron,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
820,Bacteroides uniformis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
823,Parabacteroides distasonis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
824,Campylobacter gracilis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
827,Campylobacter ureolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
837,Porphyromonas gingivalis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
840,Prevotella loescheii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
849,Fusobacterium gonidiaformans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
850,Fusobacterium mortiferum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
851,Fusobacterium nucleatum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
854,Fusobacterium russii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
856,Fusobacterium varium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
859,Fusobacterium necrophorum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
860,Fusobacterium periodonticum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
861,Fusobacterium ulcerans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
870,Dichelobacter nodosus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
905,Acidaminococcus fermentans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
945,Ehrlichia chaffeensis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
950,Neorickettsia risticii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
951,Neorickettsia sennetsu,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1015,Bergeyella zoohelcum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1017,Capnocytophaga gingivalis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1018,Capnocytophaga ochracea,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1019,Capnocytophaga sputigena,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1034,Afipia clevelandensis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1035,Afipia felis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1258,Peptoniphilus asaccharolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1260,Finegoldia magna,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1261,Peptostreptococcus anaerobius,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1280,Staphylococcus aureus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1282,Staphylococcus epidermidis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1283,Staphylococcus haemolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1284,Staphylococcus hyicus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1285,Staphylococcus intermedius,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1290,Staphylococcus hominis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1295,Staphylococcus schleiferi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1302,Streptococcus gordonii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1303,Streptococcus oralis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1304,Streptococcus salivarius,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1305,Streptococcus sanguinis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1307,Streptococcus suis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1309,Streptococcus mutans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1310,Streptococcus sobrinus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1311,Streptococcus agalactiae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1313,Streptococcus pneumoniae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1314,Streptococcus pyogenes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1318,Streptococcus parasanguinis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1326,Streptococcus acidominimus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1328,Streptococcus anginosus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1329,Streptococcus canis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1334,Streptococcus dysgalactiae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1335,Streptococcus equinus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1336,Streptococcus equi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1338,Streptococcus intermedius,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1340,Streptococcus porcinus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1346,Streptococcus iniae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1348,Streptococcus parauberis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1349,Streptococcus uberis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1351,Enterococcus faecalis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1352,Enterococcus faecium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1353,Enterococcus gallinarum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1354,Enterococcus hirae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1363,Lactococcus garvieae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1376,Aerococcus urinae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1377,Aerococcus viridans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1379,Gemella haemolysans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1381,Atopobium minutum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1382,Atopobium parvulum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1383,Atopobium rimae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1392,Bacillus anthracis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1396,Bacillus cereus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1405,Bacillus mycoides,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1490,Paraclostridium bifermentans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1491,Clostridium botulinum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1492,Clostridium butyricum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1496,Clostridioides difficile,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1498,Hathewaya histolytica,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1502,Clostridium perfringens,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1504,Clostridium septicum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1505,Paeniclostridium sordellii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1509,Clostridium sporogenes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1512,[Clostridium] symbiosum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1513,Clostridium tetani,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1522,[Clostridium] innocuum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1529,Clostridium cadaveris,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1530,Clostridium carnis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1531,[Clostridium] clostridioforme,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1533,Clostridium fallax,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1536,Hathewaya limosa,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1539,Clostridium malenominatum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1542,Clostridium novyi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1544,Faecalicatena orotica,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1547,Erysipelatoclostridium ramosum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1550,Clostridium subterminale,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1559,Clostridium tertium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1561,Clostridium baratii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1638,Listeria ivanovii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1639,Listeria monocytogenes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1648,Erysipelothrix rhusiopathiae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1652,Alloiococcus otitis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1655,Actinomyces naeslundii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1656,Actinomyces viscosus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1657,Actinobaculum suis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1658,Actinomyces bovis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1659,Actinomyces israelii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1660,Actinomyces odontolyticus,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1661,Trueperella pyogenes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1689,Bifidobacterium dentium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1717,Corynebacterium diphtheriae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1719,Corynebacterium pseudotuberculosis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1724,Corynebacterium renale,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1737,[Eubacterium] tenue,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1747,Cutibacterium acnes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1750,Pseudopropionibacterium propionicum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1764,Mycobacterium avium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1766,Mycobacterium fortuitum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1767,Mycobacterium intracellulare,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1768,Mycobacterium kansasii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1772,Mycobacterium smegmatis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1773,Mycobacterium tuberculosis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1774,Mycobacterium chelonae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1776,Mycobacterium flavescens,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1777,Mycobacterium gastri,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1780,Mycobacterium malmoense,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1781,Mycobacterium marinum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1782,Mycobacterium nonchromogenicum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1783,Mycobacterium scrofulaceum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1784,Mycobacterium simiae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1787,Mycobacterium szulgai,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1789,Mycobacterium xenopi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1790,Mycobacterium asiaticum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1795,Mycobacterium neoaurum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1796,Mycobacterium senegalense,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1802,Mycobacterium farcinogenes,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1809,Mycobacterium ulcerans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1810,Mycobacterium vaccae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1823,Nocardia otitidiscaviarum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1824,Nocardia asteroides,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1863,Dermatophilus congolensis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
1993,Actinomadura madurae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2014,Nocardiopsis dassonvillei,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2047,Rothia dentocariosa,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2051,Mobiluncus curtisii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2052,Mobiluncus mulieris,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2054,Gordonia bronchialis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2055,Gordonia terrae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2094,Mycoplasma arginini,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2095,Mycoplasma capricolum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2096,Mycoplasma gallisepticum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2097,Mycoplasma genitalium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2098,Mycoplasma hominis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2100,Mycoplasma hyorhinis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2102,Mycoplasma mycoides,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2104,Mycoplasma pneumoniae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2105,Mycoplasma leachii,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2106,Mycoplasma corogypsi,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2107,Mycoplasma pulmonis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2109,Mycoplasma synoviae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2111,Mycoplasma arthritidis,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2112,Mycoplasma bovigenitalium,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2113,Mycoplasma californicum,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2115,Mycoplasma fermentans,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2116,Mycoplasma iowae,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2118,Mycoplasma mobile,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
2123,Mycoplasma putrefaciens,NA,cogem_consensus_list_pasteur_microbe_bugphyzz,TRUE
